0,1,2,3,4,5,6,7,8,9,10,11,12,13
4245.385,4348.974,4228.974,4228.205,4203.333,4150.128,4268.846,4272.308,4218.718,4232.821,4230.769,4234.487,4226.026,4235.256
4245.256,4355.513,4227.692,4225.641,4213.077,4156.923,4257.308,4279.487,4219.744,4217.949,4230.641,4235.513,4217.308,4244.103
4252.308,4380.513,4233.077,4231.026,4218.205,4173.718,4249.615,4260.256,4218.333,4216.923,4232.051,4236.41,4222.308,4248.59
4264.744,4411.154,4241.282,4242.949,4225.897,4169.231,4234.744,4251.795,4220.385,4229.744,4233.462,4241.026,4229.872,4249.231
4266.667,4429.359,4239.487,4251.026,4233.718,4153.846,4217.949,4289.615,4228.333,4223.462,4232.949,4243.077,4220.128,4250.641
4263.205,4443.333,4238.59,4257.179,4236.282,4160.128,4217.949,4291.282,4220.513,4212.436,4226.026,4240.513,4208.462,4246.538
4270.641,4470.769,4248.59,4265.513,4239.231,4173.59,4213.077,4231.795,4212.949,4223.59,4221.41,4240.256,4218.59,4246.923
4271.026,4482.436,4249.231,4266.41,4243.846,4170.128,4224.359,4209.103,4215.0,4223.718,4219.359,4239.231,4222.949,4249.103
4254.615,4463.718,4235.128,4255.385,4231.795,4165.897,4263.974,4234.744,4203.846,4203.205,4205.128,4227.692,4199.487,4231.667
4244.103,4453.59,4224.744,4246.41,4215.897,4169.872,4267.821,4243.718,4196.667,4200.641,4190.769,4216.154,4180.385,4211.538
4248.205,4474.359,4232.692,4253.333,4222.179,4168.59,4208.59,4245.256,4213.974,4221.026,4206.282,4224.231,4203.077,4221.538
4249.872,4488.974,4242.308,4259.231,4236.538,4166.667,4213.077,4262.179,4221.41,4229.359,4218.846,4231.538,4219.359,4236.154
4247.308,4479.615,4237.692,4252.436,4232.308,4172.051,4296.795,4266.667,4208.846,4216.923,4201.795,4222.051,4199.103,4227.692
4253.718,4481.154,4233.59,4252.436,4217.692,4173.718,4283.718,4261.026,4214.359,4221.41,4206.538,4221.282,4204.615,4228.846
4266.026,4508.59,4246.41,4265.641,4228.59,4172.308,4195.769,4265.0,4232.692,4246.923,4238.846,4238.462,4239.487,4246.41
4267.692,4513.462,4247.949,4267.949,4240.513,4170.128,4215.385,4271.154,4228.718,4248.974,4236.026,4239.359,4239.872,4242.051
4257.179,4489.872,4232.179,4258.718,4220.385,4168.974,4293.718,4276.026,4215.513,4225.897,4215.128,4225.128,4218.333,4222.051
4261.41,4494.231,4238.205,4262.564,4217.436,4172.436,4274.359,4280.256,4223.077,4229.359,4233.59,4228.974,4222.949,4227.308
4270.897,4509.359,4249.103,4264.487,4237.692,4171.667,4237.949,4288.59,4237.436,4251.026,4249.103,4238.333,4235.769,4233.846
4258.205,4491.538,4234.359,4250.0,4236.41,4169.615,4258.333,4299.359,4237.436,4249.872,4229.615,4232.179,4229.359,4219.487
4249.615,4482.179,4229.487,4248.846,4224.872,4176.538,4262.308,4293.59,4234.487,4241.538,4225.256,4227.564,4225.769,4218.974
4259.103,4497.821,4245.513,4261.154,4233.974,4184.359,4272.949,4266.282,4228.205,4241.154,4233.718,4236.026,4236.41,4234.487
4270.0,4505.256,4252.436,4269.359,4243.974,4186.923,4275.256,4253.59,4226.667,4245.513,4234.487,4247.051,4251.026,4243.333
4270.641,4510.0,4248.077,4273.205,4243.462,4187.692,4228.59,4276.282,4241.923,4246.795,4241.41,4246.923,4251.154,4243.59
4270.897,4523.077,4249.872,4273.59,4252.821,4189.872,4209.872,4293.333,4252.821,4246.282,4248.846,4245.0,4246.538,4244.872
4270.769,4518.974,4250.128,4264.615,4246.795,4192.308,4263.205,4281.41,4243.077,4247.051,4244.103,4246.795,4251.923,4247.308
4272.692,4507.692,4249.744,4261.538,4232.179,4190.897,4279.103,4265.256,4231.026,4245.513,4246.282,4251.538,4263.59,4252.436
4274.744,4509.103,4251.667,4267.436,4237.308,4187.821,4238.077,4260.897,4228.59,4239.487,4248.077,4250.256,4265.0,4251.538
4265.256,4508.59,4246.667,4263.718,4241.795,4191.154,4246.923,4268.718,4228.846,4232.821,4234.103,4236.795,4250.128,4239.231
4260.0,4501.538,4239.615,4256.538,4229.744,4182.821,4265.256,4262.821,4227.949,4234.872,4225.0,4230.769,4245.641,4236.026
4267.949,4501.154,4242.051,4255.513,4221.538,4164.744,4244.359,4264.359,4230.256,4242.692,4234.231,4241.795,4261.538,4242.051
4275.0,4505.128,4245.513,4259.615,4225.385,4171.923,4256.154,4299.103,4233.205,4241.667,4240.513,4248.462,4266.154,4246.795
4277.436,4512.179,4245.513,4269.103,4225.256,4191.795,4296.41,4296.538,4230.128,4231.026,4237.564,4245.128,4257.821,4249.872
4296.795,4536.282,4260.256,4284.231,4236.154,4194.487,4268.59,4254.487,4231.282,4242.821,4253.846,4255.897,4278.205,4268.718
4323.59,4565.513,4273.974,4296.154,4247.949,4187.179,4217.308,4241.667,4232.949,4259.359,4274.103,4267.692,4308.846,4290.0
4333.333,4582.821,4273.974,4304.872,4240.641,4184.103,4235.256,4257.692,4230.641,4251.667,4274.359,4263.974,4311.41,4293.846
4347.692,4598.077,4283.077,4317.051,4233.205,4191.282,4257.949,4276.282,4241.154,4255.897,4284.103,4274.487,4316.667,4306.41
4358.718,4595.513,4291.795,4316.282,4235.0,4203.333,4245.0,4280.256,4247.436,4265.385,4292.949,4285.897,4327.051,4319.231
4336.923,4568.333,4275.128,4297.692,4240.897,4200.897,4241.41,4255.897,4228.59,4249.872,4269.615,4268.462,4313.462,4303.077
4313.462,4550.513,4260.513,4288.205,4245.897,4182.821,4248.462,4249.487,4222.308,4250.256,4253.846,4254.103,4303.59,4287.179
4314.103,4544.359,4266.026,4291.538,4243.205,4173.59,4249.103,4281.282,4239.487,4269.231,4267.051,4261.795,4312.564,4290.897
4310.256,4522.436,4264.615,4286.795,4229.487,4171.41,4248.077,4276.154,4234.744,4257.949,4266.154,4262.308,4305.0,4283.333
4301.026,4505.769,4259.359,4278.974,4228.846,4164.231,4255.0,4255.769,4219.744,4243.205,4257.692,4255.385,4288.462,4269.872
4308.974,4508.205,4271.026,4281.923,4241.282,4158.846,4267.179,4288.846,4239.872,4269.487,4274.359,4265.385,4300.128,4283.462
4306.154,4492.436,4276.923,4278.59,4233.333,4155.897,4274.615,4314.359,4258.846,4282.051,4282.436,4270.769,4309.615,4288.59
4282.564,4468.462,4260.897,4262.051,4218.077,4150.385,4267.051,4293.205,4239.487,4252.692,4262.436,4255.128,4287.179,4267.179
4283.333,4472.308,4258.718,4262.179,4233.462,4149.872,4240.897,4291.667,4233.333,4246.282,4263.59,4253.59,4279.103,4267.821
4297.692,4483.077,4272.821,4272.949,4253.462,4153.718,4232.692,4321.026,4256.282,4270.256,4285.769,4269.103,4298.718,4281.667
4286.667,4474.231,4268.077,4265.769,4239.359,4153.718,4266.026,4305.897,4251.667,4265.641,4280.513,4263.205,4295.0,4270.897
4274.231,4465.256,4253.462,4257.308,4223.333,4151.282,4279.487,4267.564,4227.821,4243.718,4264.615,4244.103,4272.949,4254.487
4280.641,4475.641,4254.615,4266.41,4236.667,4149.103,4242.949,4270.128,4227.308,4243.846,4272.308,4244.744,4276.026,4254.615
4283.333,4480.897,4257.564,4273.462,4246.795,4131.41,4221.538,4283.205,4232.949,4249.744,4282.949,4250.769,4288.462,4252.436
4276.282,4464.872,4249.615,4263.333,4236.923,4107.564,4261.026,4275.385,4230.769,4243.718,4274.359,4244.487,4278.846,4245.513
4273.846,4456.538,4245.897,4257.564,4230.897,4107.051,4301.41,4276.795,4230.513,4237.308,4262.051,4240.769,4268.846,4245.897
4276.154,4472.949,4247.692,4268.333,4232.821,4115.769,4279.615,4287.949,4230.769,4239.103,4271.282,4246.026,4282.308,4247.436
4281.667,4481.41,4251.026,4277.436,4241.667,4108.974,4243.846,4294.103,4240.641,4257.436,4293.333,4253.846,4301.282,4253.718
4282.436,4467.949,4256.538,4271.538,4251.154,4101.154,4260.641,4296.282,4248.846,4266.538,4290.897,4251.282,4297.051,4256.795
4277.692,4454.359,4257.051,4261.41,4240.897,4106.795,4289.872,4299.231,4245.256,4259.744,4273.846,4245.641,4287.564,4252.821
4279.231,4448.333,4251.538,4262.949,4226.154,4111.923,4282.692,4308.59,4245.128,4262.821,4279.103,4248.974,4292.564,4248.718
4278.462,4443.077,4248.846,4263.974,4235.128,4116.795,4265.897,4308.333,4247.308,4265.385,4291.795,4249.487,4293.205,4245.256
