0,1,2,3,4,5,6,7,8,9,10,11,12,13
4197.308,4193.077,4232.949,4197.692,4217.051,4218.974,4221.41,4218.462,4223.59,4227.949,4216.795,4221.923,4233.205,4209.872
4194.487,4187.308,4229.359,4192.692,4204.744,4218.718,4231.795,4230.0,4236.282,4228.846,4217.436,4220.513,4233.205,4207.179
4198.333,4191.41,4230.897,4188.462,4207.821,4217.692,4224.615,4227.949,4231.795,4231.667,4217.179,4216.538,4232.051,4208.846
4202.179,4189.615,4231.795,4188.974,4220.897,4217.179,4219.359,4222.692,4224.744,4228.846,4220.385,4222.692,4235.256,4218.205
4200.256,4183.718,4227.949,4189.103,4215.513,4217.564,4227.821,4231.154,4232.821,4229.872,4225.769,4227.564,4236.923,4221.795
4195.769,4184.359,4227.692,4185.0,4201.538,4218.462,4232.051,4236.795,4234.359,4232.051,4224.359,4219.872,4233.333,4212.436
4191.026,4186.538,4225.256,4183.846,4201.41,4219.615,4227.821,4230.128,4227.308,4223.718,4217.308,4211.154,4226.154,4202.051
4190.513,4181.923,4219.103,4186.026,4200.641,4219.615,4230.897,4230.385,4230.513,4217.949,4215.641,4211.282,4220.128,4197.949
4192.692,4176.795,4221.538,4188.718,4198.462,4219.103,4233.718,4228.077,4225.897,4215.641,4215.897,4212.308,4222.051,4200.897
4195.641,4182.821,4226.154,4197.692,4205.256,4217.692,4224.744,4215.0,4209.231,4209.872,4213.59,4212.949,4224.487,4204.744
4201.795,4196.282,4227.051,4203.846,4211.41,4218.077,4222.692,4219.487,4214.872,4215.641,4220.641,4221.41,4229.872,4211.667
4206.667,4200.641,4227.436,4202.179,4213.974,4221.154,4230.641,4235.769,4233.077,4232.051,4233.846,4232.821,4241.41,4222.179
4203.846,4198.077,4227.564,4203.333,4215.0,4220.897,4226.41,4234.615,4234.872,4235.641,4234.359,4235.769,4240.769,4222.051
4197.692,4198.846,4224.231,4207.436,4213.59,4214.359,4215.769,4228.462,4232.564,4228.718,4226.795,4225.128,4232.564,4215.769
4199.872,4200.0,4218.205,4211.41,4214.615,4213.59,4222.564,4234.359,4231.923,4229.872,4228.077,4222.436,4239.359,4216.282
4206.795,4200.0,4218.077,4215.385,4218.333,4223.077,4234.487,4237.436,4231.538,4235.513,4234.359,4230.897,4244.359,4220.385
