0,1,2,3,4,5,6,7,8,9,10,11,12,13
4206.026,4204.359,4208.59,4202.051,4188.718,4185.128,4199.872,4196.795,4204.231,4182.821,4198.59,4189.872,4188.205,4198.333
4191.154,4193.974,4199.359,4195.0,4186.282,4185.897,4203.205,4196.923,4192.051,4175.897,4185.256,4181.667,4183.462,4192.564
4183.718,4184.615,4194.103,4187.564,4186.538,4196.282,4210.641,4195.641,4190.385,4183.205,4181.538,4178.077,4180.513,4186.667
4184.231,4189.231,4192.564,4186.154,4183.718,4203.333,4206.795,4194.487,4197.179,4168.462,4183.59,4178.974,4180.0,4190.256
4196.41,4202.308,4203.077,4198.462,4182.436,4201.026,4201.41,4200.0,4200.513,4175.513,4197.564,4190.0,4196.538,4201.538
4210.128,4206.154,4214.744,4206.538,4191.795,4193.077,4204.359,4205.128,4203.333,4207.308,4209.359,4198.333,4204.744,4209.359
4226.026,4214.103,4223.59,4212.949,4209.872,4186.538,4203.846,4204.487,4213.205,4216.923,4215.385,4200.385,4205.128,4215.641
4246.154,4235.769,4235.128,4229.487,4215.0,4185.128,4199.872,4201.923,4218.462,4215.0,4228.205,4211.795,4227.051,4224.103
4262.436,4250.256,4245.513,4238.846,4209.615,4183.59,4194.615,4199.103,4215.769,4225.256,4239.103,4224.872,4248.846,4229.615
4267.179,4249.487,4248.205,4231.667,4213.974,4176.923,4190.769,4200.0,4215.0,4230.513,4235.385,4222.308,4241.667,4228.718
4267.821,4248.205,4250.0,4231.795,4222.308,4184.615,4198.462,4209.487,4219.103,4231.923,4233.077,4221.282,4238.077,4229.615
4265.897,4250.0,4253.974,4242.692,4223.462,4195.513,4203.974,4217.179,4221.026,4236.538,4239.872,4228.333,4247.436,4228.077
4251.923,4244.231,4248.974,4237.436,4219.359,4187.949,4200.128,4215.128,4218.077,4232.692,4236.026,4221.538,4236.154,4217.564
4229.744,4225.769,4236.923,4217.821,4208.333,4189.615,4207.821,4208.846,4213.718,4224.231,4215.256,4201.667,4211.154,4208.974
4212.051,4210.769,4224.744,4207.692,4198.974,4199.615,4212.436,4203.59,4205.385,4213.333,4198.59,4191.282,4200.641,4205.385
4201.282,4209.103,4213.974,4202.692,4203.718,4189.487,4199.359,4199.231,4199.615,4200.256,4198.333,4191.795,4202.308,4201.795
4196.41,4211.667,4206.795,4196.282,4201.282,4181.667,4195.641,4198.205,4206.667,4201.923,4198.974,4189.872,4203.846,4201.026
4203.974,4212.692,4210.256,4198.59,4196.667,4201.41,4207.949,4202.436,4214.872,4213.846,4196.154,4191.667,4210.897,4207.692
4220.769,4217.564,4219.231,4209.231,4211.538,4214.615,4214.615,4206.026,4214.872,4221.026,4207.436,4201.282,4223.077,4216.795
4230.256,4225.0,4219.615,4211.282,4213.974,4203.205,4205.256,4205.769,4215.641,4216.667,4218.462,4205.513,4229.744,4220.769
4237.949,4234.103,4221.923,4214.231,4202.821,4200.256,4194.103,4201.026,4216.923,4212.051,4218.462,4207.436,4234.744,4223.205
4249.872,4241.667,4229.487,4222.051,4211.538,4214.744,4203.59,4200.385,4215.769,4236.026,4222.821,4215.897,4242.051,4225.897
4250.0,4239.231,4225.256,4219.487,4226.923,4221.795,4220.769,4207.949,4218.462,4264.744,4227.692,4219.103,4242.051,4227.564
4236.41,4232.564,4216.282,4214.615,4223.718,4215.256,4218.333,4215.128,4221.538,4257.692,4222.308,4213.205,4229.872,4223.846
4224.103,4226.282,4216.923,4213.077,4215.385,4214.487,4215.385,4218.205,4220.0,4235.769,4213.718,4208.205,4220.128,4214.103
4218.077,4219.231,4217.564,4207.308,4210.897,4213.974,4217.308,4217.436,4219.103,4230.769,4207.821,4203.846,4212.308,4207.821
4213.59,4216.923,4212.949,4203.718,4205.641,4199.872,4207.564,4213.333,4215.128,4226.795,4202.051,4195.513,4200.256,4206.154
4208.59,4211.795,4214.231,4207.051,4200.513,4186.667,4200.256,4204.615,4205.513,4202.308,4193.59,4188.846,4196.026,4205.385
4206.667,4205.641,4216.667,4203.462,4196.667,4184.744,4201.667,4197.179,4200.128,4188.333,4189.103,4186.795,4201.282,4208.974
4215.769,4209.231,4214.872,4198.974,4201.154,4191.026,4200.0,4198.462,4201.282,4202.308,4195.513,4187.692,4206.795,4212.564
4223.59,4209.744,4216.282,4202.949,4207.308,4200.897,4204.103,4201.41,4202.564,4211.026,4198.333,4193.974,4205.513,4211.795
4218.462,4199.615,4215.641,4201.154,4201.026,4204.615,4208.59,4195.128,4200.128,4197.308,4187.051,4196.154,4202.949,4211.923
4214.744,4201.538,4208.077,4194.744,4195.0,4200.128,4200.513,4189.231,4198.59,4198.462,4182.436,4190.128,4202.436,4213.077
4217.179,4208.974,4199.744,4194.872,4203.077,4203.59,4203.333,4199.615,4207.949,4219.231,4190.0,4187.949,4202.436,4209.744
4217.821,4202.436,4198.718,4196.923,4207.692,4215.769,4218.462,4213.718,4220.128,4219.103,4196.667,4192.949,4207.949,4208.205
