0,1,2,3,4,5,6,7,8,9,10,11,12,13
4210.769,4239.231,4225.641,4221.026,4204.487,4205.0,4217.436,4239.615,4226.923,4232.564,4220.769,4218.974,4212.949,4218.846
4207.949,4232.051,4218.333,4213.205,4183.205,4205.0,4204.744,4209.487,4192.308,4217.564,4211.667,4203.205,4199.744,4211.154
4198.974,4229.487,4210.641,4200.513,4186.282,4203.974,4199.744,4211.282,4195.641,4210.256,4204.744,4196.154,4193.333,4203.462
4199.231,4236.41,4214.487,4208.59,4207.564,4205.385,4199.231,4208.077,4212.564,4218.974,4210.897,4198.846,4199.872,4209.231
4198.901,4234.863,4214.084,4207.399,4205.769,4204.231,4198.526,4207.555,4211.364,4217.628,4210.394,4197.866,4199.396,4208.709
4198.571,4233.315,4213.681,4206.209,4203.974,4203.077,4197.821,4207.033,4210.165,4216.282,4209.89,4196.886,4198.919,4208.187
4198.242,4231.767,4213.278,4205.018,4202.179,4201.923,4197.115,4206.511,4208.965,4214.936,4209.386,4195.907,4198.443,4207.665
4197.912,4230.22,4212.875,4203.828,4200.385,4200.769,4196.41,4205.989,4207.766,4213.59,4208.883,4194.927,4197.967,4207.143
4197.582,4228.672,4212.473,4202.637,4198.59,4199.615,4195.705,4205.467,4206.566,4212.244,4208.379,4193.947,4197.491,4206.621
4197.253,4227.125,4212.07,4201.447,4196.795,4198.462,4195.0,4204.945,4205.366,4210.897,4207.875,4192.967,4197.015,4206.099
4196.923,4225.577,4211.667,4200.256,4195.0,4197.308,4194.295,4204.423,4204.167,4209.551,4207.372,4191.987,4196.538,4205.577
4196.593,4224.029,4211.264,4199.066,4193.205,4196.154,4193.59,4203.901,4202.967,4208.205,4206.868,4191.007,4196.062,4205.055
4196.264,4222.482,4210.861,4197.875,4191.41,4195.0,4192.885,4203.379,4201.767,4206.859,4206.364,4190.027,4195.586,4204.533
4195.934,4220.934,4210.458,4196.685,4189.615,4193.846,4192.179,4202.857,4200.568,4205.513,4205.861,4189.048,4195.11,4204.011
4195.604,4219.386,4210.055,4195.495,4187.821,4192.692,4191.474,4202.335,4199.368,4204.167,4205.357,4188.068,4194.634,4203.489
4195.275,4217.839,4209.652,4194.304,4186.026,4191.538,4190.769,4201.813,4198.168,4202.821,4204.853,4187.088,4194.158,4202.967
4194.945,4216.291,4209.249,4193.114,4184.231,4190.385,4190.064,4201.291,4196.969,4201.474,4204.35,4186.108,4193.681,4202.445
4194.615,4214.744,4208.846,4191.923,4182.436,4189.231,4189.359,4200.769,4195.769,4200.128,4203.846,4185.128,4193.205,4201.923
4195.311,4214.249,4209.103,4193.059,4183.278,4191.484,4192.106,4203.974,4199.066,4199.579,4204.377,4187.418,4193.535,4203.462
4196.007,4213.755,4209.359,4194.194,4184.121,4193.736,4194.853,4207.179,4202.363,4199.029,4204.908,4189.707,4193.864,4205.0
4196.703,4213.26,4209.615,4195.33,4184.963,4195.989,4197.601,4210.385,4205.659,4198.48,4205.44,4191.996,4194.194,4206.538
4197.399,4212.766,4209.872,4196.465,4185.806,4198.242,4200.348,4213.59,4208.956,4197.93,4205.971,4194.286,4194.524,4208.077
4198.095,4212.271,4210.128,4197.601,4186.648,4200.495,4203.095,4216.795,4212.253,4197.381,4206.502,4196.575,4194.853,4209.615
4198.791,4211.777,4210.385,4198.736,4187.491,4202.747,4205.842,4220.0,4215.549,4196.832,4207.033,4198.864,4195.183,4211.154
4199.487,4211.282,4210.641,4199.872,4188.333,4205.0,4208.59,4223.205,4218.846,4196.282,4207.564,4201.154,4195.513,4212.692
4199.835,4211.987,4210.101,4199.863,4189.386,4205.852,4208.361,4222.299,4218.205,4197.711,4209.295,4202.518,4196.722,4213.462
4200.183,4212.692,4209.56,4199.853,4190.44,4206.703,4208.132,4221.392,4217.564,4199.139,4211.026,4203.883,4197.93,4214.231
4200.531,4213.397,4209.02,4199.844,4191.493,4207.555,4207.903,4220.485,4216.923,4200.568,4212.756,4205.247,4199.139,4215.0
4200.879,4214.103,4208.48,4199.835,4192.546,4208.407,4207.674,4219.579,4216.282,4201.996,4214.487,4206.612,4200.348,4215.769
4201.227,4214.808,4207.94,4199.826,4193.599,4209.258,4207.445,4218.672,4215.641,4203.425,4216.218,4207.976,4201.557,4216.538
4201.575,4215.513,4207.399,4199.817,4194.652,4210.11,4207.216,4217.766,4215.0,4204.853,4217.949,4209.341,4202.766,4217.308
4201.923,4216.218,4206.859,4199.808,4195.705,4210.962,4206.987,4216.859,4214.359,4206.282,4219.679,4210.705,4203.974,4218.077
4202.271,4216.923,4206.319,4199.799,4196.758,4211.813,4206.758,4215.952,4213.718,4207.711,4221.41,4212.07,4205.183,4218.846
4202.619,4217.628,4205.778,4199.789,4197.811,4212.665,4206.529,4215.046,4213.077,4209.139,4223.141,4213.434,4206.392,4219.615
