0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,4211.538,4221.154,4199.615,4231.282,4293.846,4208.718,4211.026,4194.744,4220.769,4204.744,4228.333,4201.923,4207.949,4208.077,0_1
0,4212.436,4224.744,4198.974,4227.564,4295.0,4219.231,4213.59,4204.103,4227.564,4202.564,4223.59,4203.077,4203.462,4203.974,0_1
0,4203.462,4206.538,4191.795,4219.615,4289.359,4234.103,4208.718,4200.0,4225.513,4180.0,4210.128,4193.59,4182.949,4194.103,0_1
0,4201.026,4196.667,4190.641,4217.692,4282.308,4217.179,4204.231,4196.538,4220.0,4181.282,4210.513,4193.462,4177.564,4196.41,0_1
0,4203.59,4213.462,4192.179,4227.564,4270.0,4200.513,4201.41,4193.462,4217.179,4198.974,4211.154,4194.359,4184.231,4198.846,0_1
0,4204.103,4229.231,4193.333,4231.667,4282.436,4205.128,4206.154,4200.641,4225.0,4201.795,4210.385,4196.026,4196.154,4198.59,0_1
0,4202.436,4216.923,4189.487,4220.256,4291.41,4188.718,4200.385,4200.0,4218.205,4183.077,4206.795,4193.59,4191.923,4198.333,0_1
0,4207.821,4213.462,4193.59,4222.949,4291.026,4186.026,4193.462,4183.077,4203.59,4175.769,4204.744,4195.897,4184.615,4204.103,0_1
0,4207.179,4222.949,4198.333,4227.051,4308.205,4208.59,4196.282,4173.205,4202.821,4180.128,4207.821,4201.923,4187.564,4205.641,0_1
0,4204.231,4220.128,4195.256,4224.615,4320.256,4218.846,4210.769,4191.41,4212.692,4184.231,4216.667,4202.179,4193.077,4202.949,0_1
0,4218.974,4228.333,4205.897,4243.333,4322.949,4234.487,4235.385,4221.282,4226.41,4206.282,4233.59,4210.769,4213.205,4211.667,0_1
0,4213.59,4229.615,4204.615,4240.641,4314.872,4233.205,4226.538,4210.385,4225.897,4207.821,4222.692,4205.513,4209.103,4203.333,0_1
0,4168.718,4186.923,4165.897,4193.974,4275.256,4188.333,4179.872,4162.436,4198.846,4152.436,4178.333,4163.59,4146.923,4168.462,0_1
0,4158.205,4159.103,4152.692,4178.974,4256.667,4170.513,4169.744,4151.538,4181.795,4130.385,4168.077,4147.308,4119.744,4164.103,0_1
0,4196.154,4193.077,4187.436,4212.692,4300.256,4204.487,4209.231,4192.051,4210.256,4187.179,4201.026,4184.103,4169.359,4196.154,0_1
