0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,4185.0,4144.359,4211.667,4188.59,4195.0,4197.949,4194.359,4185.128,4202.308,4200.385,4227.179,4207.821,4225.897,4209.615,0_1
0,4184.231,4141.154,4210.513,4184.744,4199.744,4210.0,4195.385,4176.154,4198.077,4196.282,4218.205,4206.41,4215.128,4207.821,0_1
0,4192.949,4179.231,4208.718,4198.974,4206.667,4208.205,4190.769,4164.103,4183.718,4204.231,4214.744,4200.769,4212.564,4205.256,0_1
0,4202.051,4205.0,4213.333,4209.744,4216.41,4190.256,4190.513,4183.59,4191.026,4209.103,4224.231,4204.103,4218.718,4210.256,0_1
0,4203.077,4201.41,4217.949,4209.231,4216.282,4184.359,4195.128,4204.744,4205.897,4207.692,4229.231,4212.051,4218.59,4214.103,0_1
0,4197.436,4194.359,4212.821,4206.282,4194.872,4189.615,4189.615,4197.308,4199.872,4208.205,4220.0,4207.179,4207.436,4208.333,0_1
0,4195.0,4191.282,4212.436,4205.385,4182.564,4191.026,4186.026,4186.538,4190.513,4200.0,4212.692,4201.795,4198.462,4206.282,0_1
0,4203.718,4198.205,4224.487,4211.667,4207.564,4194.615,4194.103,4192.949,4198.718,4200.769,4217.949,4211.282,4203.59,4215.128,0_1
0,4208.205,4204.744,4228.59,4214.744,4227.308,4205.256,4198.205,4194.231,4202.821,4210.897,4225.0,4215.128,4211.282,4218.462,0_1
0,4200.769,4195.0,4218.718,4205.128,4207.179,4210.897,4195.256,4186.923,4202.051,4205.128,4221.026,4206.795,4200.385,4208.974,0_1
0,4196.538,4187.949,4214.103,4203.205,4195.256,4205.0,4198.846,4193.718,4211.538,4200.256,4214.359,4202.436,4188.077,4204.103,0_1
0,4196.795,4190.256,4216.154,4209.231,4215.641,4197.821,4205.513,4196.282,4207.821,4205.128,4210.897,4202.051,4191.538,4206.667,0_1
0,4192.308,4185.769,4212.308,4204.744,4215.256,4201.41,4208.077,4194.103,4193.333,4200.769,4212.051,4201.41,4191.026,4206.154,0_1
0,4190.0,4185.256,4212.692,4200.513,4204.103,4210.769,4215.513,4216.41,4205.128,4199.744,4222.821,4208.077,4191.795,4207.949,0_1
0,4197.564,4201.154,4218.077,4207.179,4212.949,4212.821,4225.513,4238.333,4224.615,4217.051,4230.513,4217.949,4209.872,4214.231,0_1
0,4194.487,4202.821,4212.179,4207.564,4216.923,4217.436,4226.667,4223.077,4216.154,4225.128,4218.077,4208.333,4213.205,4209.487,0_1
0,4181.026,4180.513,4198.462,4191.923,4209.872,4218.718,4217.179,4200.128,4203.718,4219.231,4197.692,4188.205,4188.59,4194.487,0_1
0,4178.462,4172.949,4194.231,4185.385,4210.769,4203.974,4208.59,4199.615,4205.769,4212.692,4194.487,4185.256,4179.744,4189.359,0_1
0,4185.128,4186.795,4199.744,4197.821,4216.154,4197.308,4203.205,4195.641,4204.231,4203.333,4201.923,4192.564,4190.128,4196.795,0_1
0,4191.282,4197.436,4204.744,4207.051,4217.949,4208.846,4205.0,4187.308,4198.974,4203.333,4210.641,4195.769,4197.949,4205.513,0_1
0,4190.385,4200.128,4207.564,4201.538,4206.538,4213.205,4213.077,4196.795,4201.282,4215.769,4220.897,4198.59,4207.821,4207.821,0_1
0,4181.795,4189.872,4203.205,4190.128,4183.718,4212.308,4213.205,4202.564,4207.821,4212.051,4214.615,4194.872,4199.615,4201.154,0_1
0,4178.077,4170.513,4200.897,4189.872,4177.051,4214.487,4204.744,4187.179,4209.359,4195.0,4199.231,4187.436,4177.821,4196.026,0_1
