0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,4237.564,4228.205,4200.897,4198.59,4190.255999999999,4188.205,4190.513,4200.0,4178.077,4205.769,4212.9490000000005,4194.615,4164.103,4202.564,0_1
0,4237.564,4242.564,4197.821,4211.154,4211.282,4185.385,4193.205,4190.255999999999,4166.41,4194.231,4207.308,4191.282,4158.205,4197.436,0_1
0,4242.821,4246.282,4204.744000000001,4216.667,4229.872,4213.077,4211.667,4200.641,4177.308,4189.103,4209.103,4200.255999999999,4160.128,4201.538,0_1
0,4257.821,4269.103,4217.9490000000005,4231.154,4244.744000000001,4232.436,4219.744000000001,4221.154,4204.744000000001,4217.9490000000005,4224.744000000001,4215.513,4189.359,4217.436,0_1
0,4258.205,4273.205,4218.333,4237.179,4244.744000000001,4232.821,4218.462,4227.9490000000005,4209.103,4226.923,4226.154,4216.41,4196.923,4218.333,0_1
0,4252.564,4259.872,4212.436,4230.0,4238.462,4234.231,4221.795,4217.9490000000005,4194.744000000001,4209.487,4219.615,4212.9490000000005,4182.0509999999995,4212.308,0_1
0,4256.795,4260.0,4214.615,4230.641,4230.385,4240.128,4226.41,4208.846,4193.333,4213.974,4223.205,4218.718,4182.564,4214.103,0_1
0,4259.487,4264.103,4223.718,4243.077,4220.0,4229.744000000001,4226.667,4218.974,4203.205,4223.077,4228.718,4223.718,4190.897,4218.462,0_1
0,4260.255999999999,4267.9490000000005,4230.0,4247.564,4239.103,4221.026,4227.308,4241.154,4213.462,4219.744000000001,4235.128,4226.538,4198.205,4223.462,0_1
0,4263.333,4269.487,4227.308,4237.308,4271.923,4227.436,4226.538,4246.538,4218.846,4229.487,4242.0509999999995,4229.615,4203.205,4223.59,0_1
0,4257.692,4261.795,4219.615,4227.179,4264.359,4225.897,4222.179,4228.462,4207.308,4234.615,4231.538,4219.744000000001,4190.641,4215.897,0_1
0,4247.0509999999995,4255.128,4214.872,4228.205,4241.41,4219.615,4221.41,4217.692,4196.667,4224.615,4211.538,4207.821,4180.128,4209.359,0_1
0,4243.718,4252.692,4213.205,4227.179,4237.9490000000005,4230.255999999999,4225.897,4222.179,4201.41,4220.385,4206.667,4209.231,4190.385,4209.359,0_1
0,4246.795,4249.872,4212.564,4224.359,4232.692,4233.974,4224.615,4220.0,4196.282,4212.692,4213.462,4213.462,4192.308,4209.872,0_1
0,4241.154,4236.667,4202.308,4218.59,4213.846,4213.333,4215.897,4207.436,4183.333,4190.128,4208.333,4201.538,4168.846,4200.0,0_1
0,4224.615,4218.974,4185.385,4194.359,4184.615,4196.667,4208.974,4198.205,4178.718,4168.718,4194.103,4176.154,4144.231,4187.179,0_1
0,4230.128,4226.667,4192.692,4196.795,4185.769,4203.59,4211.667,4206.282,4180.128,4177.179,4201.795,4171.026,4157.436,4196.154,0_1
0,4251.795,4253.077,4216.026,4231.538,4236.538,4223.077,4222.9490000000005,4225.385,4191.41,4208.974,4225.513,4195.0,4191.41,4214.231,0_1
0,4253.077,4257.436,4218.333,4228.974,4263.846,4235.0,4229.744000000001,4228.59,4199.744000000001,4215.769,4228.846,4207.692,4189.359,4215.255999999999,0_1
0,4250.641,4256.026,4214.103,4213.59,4250.513,4237.179,4231.026,4223.59,4192.436,4208.462,4221.026,4201.026,4176.795,4214.872,0_1
0,4260.513,4264.487,4219.359,4229.231,4235.0,4228.718,4226.41,4225.769,4189.103,4218.846,4223.462,4200.255999999999,4192.179,4218.462,0_1
0,4261.154,4259.103,4218.718,4232.9490000000005,4220.769,4209.744000000001,4216.282,4221.026,4197.179,4213.333,4224.872,4203.205,4199.103,4216.41,0_1
0,4255.641,4250.385,4213.333,4215.385,4216.795,4201.923,4212.564,4213.59,4196.282,4197.0509999999995,4220.641,4200.769,4189.872,4215.769,0_1
0,4248.205,4236.154,4205.128,4206.795,4212.308,4196.154,4204.359,4206.282,4184.615,4197.692,4208.205,4190.255999999999,4181.41,4209.359,0_1
0,4239.103,4224.487,4202.821,4203.846,4200.255999999999,4187.692,4192.821,4195.897,4182.436,4196.795,4196.538,4186.026,4172.308,4201.154,0_1
0,4238.333,4230.255999999999,4210.641,4203.59,4207.179,4193.333,4194.744000000001,4195.385,4184.359,4188.59,4195.641,4192.308,4161.026,4203.718,0_1
0,4235.385,4226.154,4207.692,4202.436,4209.231,4211.282,4200.897,4197.821,4175.641,4185.0,4191.154,4187.0509999999995,4155.769,4202.308,0_1
0,4231.667,4214.103,4195.897,4198.077,4186.41,4216.667,4198.974,4192.692,4166.282,4181.667,4184.487,4177.0509999999995,4160.385,4197.692,0_1
0,4245.513,4231.41,4205.897,4213.59,4205.769,4207.564,4204.487,4203.077,4177.692,4184.103,4199.744000000001,4188.59,4179.487,4210.769,0_1
0,4256.538,4254.103,4221.154,4229.872,4250.0,4206.795,4217.308,4225.513,4202.436,4207.308,4221.795,4207.179,4198.846,4222.0509999999995,0_1
0,4240.641,4236.154,4204.487,4210.769,4221.795,4200.385,4208.077,4208.462,4193.59,4215.128,4207.436,4194.231,4186.154,4206.667,0_1
0,4225.641,4216.923,4185.0,4190.769,4176.923,4179.487,4186.795,4171.282,4162.179,4194.744000000001,4182.821,4170.769,4166.795,4193.462,0_1
0,4230.641,4225.641,4190.255999999999,4193.974,4203.59,4188.718,4193.333,4181.923,4168.59,4188.846,4191.282,4175.513,4174.615,4201.41,0_1
0,4239.359,4232.179,4203.205,4202.692,4242.436,4225.769,4221.41,4218.846,4198.462,4199.359,4211.282,4193.718,4189.103,4211.795,0_1
0,4251.795,4248.974,4216.923,4223.462,4235.769,4237.0509999999995,4238.205,4235.255999999999,4209.103,4213.333,4218.718,4207.821,4201.41,4220.641,0_1
0,4251.154,4261.026,4214.744000000001,4227.692,4214.615,4215.641,4225.0,4224.744000000001,4198.846,4220.769,4211.795,4206.026,4201.154,4217.308,0_1
0,4229.744000000001,4237.9490000000005,4191.923,4195.385,4216.41,4206.026,4200.769,4195.128,4173.077,4201.923,4194.103,4184.872,4178.59,4198.718,0_1
