title:15_data_10_label0, start timestamp:1589528430.185167, stop timestamp:1589528465.631668, headset type:EPOCPLUS, headset serial:4A2C1027, headset firmware:633, subject name:Gosha, channels:50, sampling rate:eeg_128;mot_32, samples:4534      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1589528430.185167,102.000000,0.000000,4198.333496,4202.436035,4217.820313,4197.820313,4190.769043,4204.230957,4202.179688,4205.641113,4201.282227,4233.205078,4200.256348,4214.743652,4206.410156,4213.461426,3205.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589528430.192897,103.000000,0.000000,4207.948730,4205.897461,4215.512695,4197.948730,4199.358887,4212.692383,4198.461426,4198.589844,4204.358887,4238.974121,4199.102539,4215.128418,4201.794922,4214.102539,3129.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589528430.200828,104.000000,0.000000,4218.717773,4210.641113,4218.974121,4199.230957,4200.897461,4212.820313,4203.717773,4206.794922,4217.436035,4248.974121,4205.256348,4227.179688,4233.205078,4222.948730,3344.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,26.000000,0.000000,0.314469,-0.516968,-0.484314,-0.631897,0.934096,0.289067,-0.003418,-85.685509,-114.995041,36.337833
1589528430.208659,105.000000,0.000000,4220.641113,4216.666504,4225.897461,4206.153809,4200.256348,4214.743652,4214.487305,4225.128418,4228.846191,4255.769043,4217.179688,4237.436035,4246.666504,4232.692383,3380.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589528430.216490,106.000000,0.000000,4217.051270,4216.410156,4221.922852,4206.538574,4200.897461,4218.846191,4209.230957,4224.487305,4224.871582,4252.051270,4215.384766,4229.358887,4222.179688,4228.333496,3205.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589528430.224321,107.000000,0.000000,4216.922852,4214.102539,4220.512695,4206.922852,4202.436035,4222.307617,4203.205078,4214.871582,4217.051270,4247.948730,4202.563965,4221.410156,4201.025879,4222.563965,3129.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589528430.232050,108.000000,0.000000,4224.743652,4220.641113,4230.000000,4215.384766,4204.487305,4229.358887,4210.128418,4217.563965,4217.436035,4244.615234,4199.102539,4226.922852,4214.871582,4228.077148,3344.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,27.000000,0.000000,0.314196,-0.517761,-0.483643,-0.631897,0.940932,0.287602,-0.006348,-86.732277,-114.247345,36.337833
1589528430.239878,109.000000,0.000000,4230.897461,4227.051270,4234.487305,4217.179688,4203.974121,4228.205078,4210.897461,4220.256348,4220.000000,4241.410156,4203.974121,4231.410156,4253.974121,4232.948730,3380.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589528430.247606,110.000000,0.000000,4229.487305,4226.922852,4231.282227,4213.333496,4200.384766,4217.820313,4201.153809,4215.897461,4217.563965,4244.358887,4203.589844,4228.846191,4287.179688,4230.512695,3205.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589528430.255434,111.000000,0.000000,4228.205078,4229.230957,4232.436035,4216.153809,4200.641113,4213.717773,4198.333496,4212.307617,4216.282227,4246.794922,4204.102539,4228.205078,4304.487305,4231.922852,3129.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
