0,1,2,3,4,5,6,7,8,9,10,11,12,13
4214.744,4171.923,4198.59,4167.949,4223.462,4197.564,4166.154,4212.308,4208.59,4200.641,4276.282,4188.718,4238.077,4216.667
4215.256,4177.436,4196.923,4167.436,4218.974,4186.667,4167.949,4207.179,4201.667,4188.077,4276.667,4194.487,4230.897,4219.615
4230.769,4191.41,4208.205,4180.385,4232.821,4187.179,4148.077,4205.256,4200.897,4194.615,4283.718,4205.641,4242.949,4241.154
4235.0,4192.949,4219.231,4190.513,4232.179,4190.769,4165.385,4210.513,4200.128,4193.846,4283.077,4204.359,4243.462,4246.026
4230.0,4186.154,4221.026,4193.333,4230.641,4184.359,4186.282,4225.769,4207.692,4187.692,4278.205,4204.359,4235.256,4233.974
4220.256,4169.359,4209.231,4182.564,4229.615,4179.231,4191.667,4243.846,4211.538,4175.641,4261.795,4202.051,4225.897,4235.513
4210.128,4155.513,4194.103,4172.949,4223.077,4185.513,4175.897,4226.282,4208.718,4165.256,4246.923,4195.128,4217.564,4248.974
4206.282,4153.59,4187.051,4180.256,4228.333,4197.051,4161.154,4219.744,4221.538,4168.077,4251.026,4195.513,4217.179,4242.051
4200.128,4145.0,4185.641,4181.154,4237.821,4205.385,4167.436,4246.667,4238.333,4168.718,4250.897,4198.205,4218.974,4224.872
4188.974,4126.667,4179.615,4164.615,4231.795,4211.026,4187.436,4231.923,4225.0,4148.205,4233.846,4190.897,4205.897,4227.436
4192.821,4127.436,4180.128,4167.179,4227.949,4215.769,4204.487,4205.0,4212.436,4132.179,4234.615,4193.462,4197.564,4232.692
4203.59,4137.949,4193.333,4189.872,4237.051,4214.744,4209.231,4236.795,4224.231,4131.667,4248.333,4207.564,4203.333,4221.282
4207.949,4136.154,4199.872,4198.846,4242.692,4202.308,4194.359,4249.487,4222.821,4117.692,4240.128,4208.462,4201.282,4217.436
4215.385,4143.333,4201.795,4209.231,4245.641,4191.667,4168.462,4214.359,4212.821,4094.487,4226.538,4201.923,4202.692,4233.59
4225.256,4164.487,4212.436,4227.821,4254.872,4187.949,4165.513,4197.051,4212.949,4081.154,4230.0,4198.59,4211.923,4238.718
4230.256,4175.769,4219.103,4237.179,4262.051,4182.564,4179.487,4205.513,4206.795,4070.128,4233.846,4196.667,4210.769,4232.436
4234.359,4174.744,4217.308,4241.282,4263.846,4177.179,4179.103,4228.59,4205.897,4057.051,4231.538,4200.0,4208.333,4241.41
4238.846,4173.077,4225.0,4248.462,4266.795,4166.667,4165.256,4229.872,4213.077,4047.692,4234.231,4208.333,4214.615,4252.308
4243.718,4175.641,4236.026,4252.436,4275.897,4155.128,4161.795,4207.564,4205.513,4041.154,4243.974,4214.487,4217.692,4250.0
4251.538,4174.744,4231.026,4251.538,4279.103,4156.923,4175.128,4205.897,4202.821,4032.308,4248.077,4217.436,4218.205,4252.821
