0,1,2,3,4,5,6,7,8,9,10,11,12,13
4210.513,4204.615,4216.923,4206.282,4221.795,4207.564,4186.282,4194.744,4226.923,4228.205,4213.333,4202.436,4217.179,4216.282
4214.872,4205.769,4218.846,4208.462,4228.462,4216.795,4186.538,4170.0,4213.846,4223.205,4214.744,4201.923,4216.795,4220.513
4205.897,4199.744,4215.769,4201.923,4220.128,4216.026,4200.256,4182.949,4220.256,4224.744,4206.667,4197.821,4207.179,4216.026
4205.513,4199.872,4217.436,4204.487,4210.897,4205.897,4206.538,4220.385,4236.538,4233.077,4212.308,4203.974,4208.59,4218.718
4212.949,4205.128,4218.59,4214.103,4228.846,4209.744,4190.0,4204.744,4225.897,4231.41,4217.308,4203.077,4213.333,4217.179
4205.256,4202.051,4210.0,4210.769,4236.282,4218.462,4182.308,4163.462,4208.718,4225.897,4207.308,4192.179,4209.872,4204.487
4199.872,4200.0,4209.231,4204.103,4213.974,4214.487,4198.59,4181.538,4223.718,4238.718,4209.615,4193.974,4213.205,4207.436
4208.333,4203.077,4220.128,4206.795,4212.692,4210.0,4209.744,4225.641,4239.487,4250.128,4218.718,4206.667,4217.436,4217.436
4201.282,4195.256,4215.128,4208.462,4232.179,4215.897,4201.41,4207.436,4221.282,4234.103,4206.41,4202.179,4208.462,4208.333
4192.821,4189.103,4206.026,4205.0,4231.154,4217.436,4193.205,4174.103,4211.41,4220.897,4200.641,4192.051,4206.154,4204.231
4210.128,4198.718,4214.231,4207.051,4221.538,4210.897,4193.718,4183.846,4225.897,4231.667,4217.308,4198.462,4217.436,4217.564
4215.385,4202.564,4214.487,4207.821,4231.026,4212.821,4186.026,4190.769,4225.513,4227.564,4213.462,4202.308,4212.564,4216.667
4199.103,4192.436,4205.641,4203.333,4241.923,4214.615,4178.846,4185.128,4214.359,4209.231,4197.949,4195.641,4200.128,4205.641
4202.308,4192.308,4210.897,4206.667,4237.436,4210.0,4200.0,4198.205,4217.564,4216.41,4206.026,4197.051,4205.769,4208.718
4213.846,4199.487,4219.615,4212.179,4235.256,4209.487,4220.513,4208.974,4225.385,4233.205,4219.231,4203.333,4213.333,4214.744
4209.103,4199.487,4219.103,4208.846,4242.949,4213.974,4208.462,4201.282,4227.564,4230.128,4216.923,4204.872,4209.872,4214.359
4205.0,4197.564,4216.795,4203.205,4247.564,4214.487,4195.897,4208.59,4235.385,4227.051,4215.128,4205.256,4210.769,4217.051
4206.923,4197.564,4216.667,4205.897,4246.538,4214.103,4203.718,4207.051,4235.385,4235.128,4220.128,4203.846,4218.333,4220.641
4206.41,4202.308,4217.692,4210.513,4244.487,4217.436,4205.897,4179.872,4220.0,4230.641,4221.538,4200.897,4219.615,4218.846
4206.923,4199.615,4213.205,4208.077,4237.692,4215.128,4198.974,4178.205,4212.949,4217.308,4216.154,4196.923,4215.256,4215.769
4203.333,4187.949,4204.231,4204.359,4231.026,4207.051,4192.949,4194.487,4218.974,4214.615,4207.821,4191.154,4208.205,4215.513
4197.179,4182.436,4201.538,4203.205,4233.077,4201.154,4177.051,4173.846,4214.487,4209.615,4201.795,4187.821,4201.026,4212.179
4196.795,4185.769,4202.821,4201.923,4235.385,4201.154,4170.256,4161.41,4207.051,4203.462,4201.667,4187.564,4201.41,4206.667
4195.385,4185.513,4202.949,4197.179,4231.282,4205.897,4192.179,4197.436,4217.436,4212.821,4202.564,4186.923,4202.179,4206.795
