0,1,2,3,4,5,6,7,8,9,10,11,12,13
4207.949,4215.385,4199.487,4209.231,4217.051,4202.692,4190.513,4206.41,4210.0,4207.821,4192.692,4207.308,4203.333,4191.923
4203.846,4213.333,4196.154,4205.0,4212.436,4201.41,4190.513,4204.744,4203.718,4206.026,4195.641,4204.744,4202.308,4188.974
4203.333,4215.897,4197.179,4210.128,4217.051,4202.436,4192.949,4196.154,4198.462,4197.949,4191.538,4202.308,4193.59,4187.051
4202.179,4216.154,4194.744,4211.923,4216.41,4202.051,4187.179,4189.231,4200.385,4192.821,4187.692,4200.641,4194.872,4185.641
4198.846,4205.769,4189.103,4201.026,4204.487,4197.949,4184.487,4190.256,4197.692,4187.436,4185.897,4198.718,4193.718,4188.205
4202.436,4206.538,4198.333,4205.128,4207.051,4201.026,4192.692,4195.769,4199.872,4194.615,4187.436,4203.974,4192.564,4195.641
4205.641,4219.487,4203.205,4216.667,4214.744,4204.359,4200.256,4195.0,4195.897,4198.846,4187.949,4204.487,4193.846,4194.103
4199.744,4221.795,4191.667,4213.718,4208.462,4201.41,4201.154,4196.923,4189.615,4189.231,4185.256,4196.41,4187.949,4185.128
4200.256,4217.692,4192.179,4210.513,4205.897,4202.821,4199.103,4202.564,4192.692,4187.949,4188.462,4198.718,4185.256,4185.897
4200.897,4218.718,4200.513,4210.128,4207.436,4199.744,4198.462,4198.077,4190.641,4189.744,4188.205,4201.154,4186.154,4187.179
4191.923,4215.897,4195.385,4205.0,4200.385,4188.59,4195.641,4193.205,4184.103,4178.846,4178.59,4191.41,4178.974,4181.923
4191.538,4214.615,4191.282,4201.667,4201.667,4190.513,4185.128,4197.179,4191.667,4176.282,4180.513,4187.179,4177.051,4185.128
4198.462,4218.205,4198.333,4203.718,4212.821,4203.59,4181.667,4200.641,4203.718,4191.154,4188.718,4191.667,4188.205,4189.872
4195.513,4217.436,4201.282,4204.744,4214.487,4205.769,4192.051,4200.769,4203.333,4196.026,4188.205,4190.385,4192.308,4184.615
4195.769,4217.436,4200.769,4204.359,4213.59,4206.538,4196.41,4199.359,4201.154,4192.564,4194.231,4193.974,4191.282,4188.205
4202.821,4215.128,4202.308,4203.718,4215.385,4216.667,4193.718,4198.462,4199.872,4192.821,4199.615,4204.231,4193.846,4199.359
4197.564,4207.949,4195.897,4203.333,4216.667,4218.59,4198.333,4199.359,4198.077,4190.897,4190.0,4199.872,4188.205,4193.718
4187.308,4204.359,4186.41,4202.949,4216.41,4212.821,4201.795,4200.897,4197.308,4185.641,4180.128,4187.179,4177.308,4174.872
