0,1,2,3,4,5,6,7,8,9,10,11,12,13
4214.359,4196.538,4215.897,4212.179,4204.231,4220.513,4218.462,4223.974,4215.0,4248.59,4231.667,4206.026,4229.359,4217.308
4216.154,4201.026,4221.154,4211.154,4208.718,4207.821,4204.103,4218.718,4215.385,4239.231,4223.974,4206.538,4223.333,4216.154
4228.077,4211.154,4232.564,4222.051,4209.615,4212.179,4200.0,4215.385,4210.897,4234.359,4217.821,4209.744,4221.026,4214.744
4238.205,4214.231,4232.308,4225.769,4210.513,4210.0,4202.564,4209.231,4204.103,4231.795,4215.513,4209.103,4221.154,4211.154
4221.026,4199.872,4216.282,4207.308,4204.872,4197.308,4197.564,4200.0,4199.615,4215.641,4202.692,4196.026,4210.513,4200.897
4199.615,4187.949,4206.795,4196.795,4199.103,4202.436,4198.205,4199.872,4198.462,4204.359,4191.41,4185.513,4198.974,4197.436
4199.615,4196.667,4212.692,4209.359,4204.872,4215.513,4202.436,4208.974,4203.846,4215.128,4197.821,4191.923,4205.897,4203.974
4200.641,4201.154,4213.59,4210.897,4206.282,4216.026,4201.538,4210.641,4206.538,4218.846,4202.051,4198.077,4214.744,4205.641
4203.205,4199.231,4210.128,4201.795,4202.692,4212.436,4201.923,4206.41,4207.051,4214.103,4201.026,4197.051,4217.051,4205.256
4214.872,4200.641,4215.385,4206.667,4204.744,4206.667,4202.051,4208.205,4210.897,4225.385,4203.974,4196.538,4222.051,4211.026
4222.179,4202.949,4223.333,4212.179,4204.744,4207.436,4202.436,4218.462,4214.872,4241.667,4211.026,4203.846,4228.333,4216.282
4217.692,4200.897,4224.359,4206.154,4201.154,4216.41,4208.846,4221.538,4218.462,4240.769,4218.462,4210.128,4229.103,4217.564
4206.538,4189.744,4214.487,4199.487,4198.718,4218.59,4211.795,4216.282,4215.385,4233.846,4213.59,4202.949,4221.538,4212.564
4200.897,4183.59,4204.359,4200.641,4197.692,4217.179,4210.769,4216.538,4207.949,4231.026,4200.0,4193.333,4212.949,4206.41
4200.513,4184.359,4200.128,4200.385,4197.179,4211.41,4209.487,4216.795,4206.923,4224.615,4194.744,4193.333,4211.154,4204.359
4202.179,4185.769,4205.641,4201.282,4201.667,4199.744,4200.769,4212.179,4206.41,4220.256,4198.462,4196.41,4213.333,4206.667
4211.667,4193.59,4215.385,4214.615,4203.718,4202.949,4196.667,4212.692,4200.897,4221.923,4200.128,4196.667,4210.256,4209.487
4215.897,4197.949,4214.359,4221.154,4202.949,4216.923,4207.308,4213.59,4200.641,4217.436,4198.59,4197.179,4204.231,4208.462
4203.077,4186.154,4201.923,4205.513,4207.051,4210.0,4211.795,4204.744,4201.538,4211.538,4194.872,4193.718,4202.051,4203.974
4199.359,4180.256,4199.231,4193.846,4207.436,4198.077,4197.564,4203.462,4198.974,4216.41,4195.0,4190.769,4203.974,4204.103
4214.615,4192.051,4211.282,4208.333,4201.026,4203.205,4182.949,4209.359,4200.513,4217.821,4199.744,4194.744,4208.974,4209.744
4222.436,4197.949,4218.333,4218.077,4199.872,4217.821,4191.154,4208.974,4202.564,4215.641,4202.692,4198.59,4213.846,4213.077
4214.872,4194.103,4216.923,4209.487,4203.846,4228.846,4208.974,4210.513,4207.564,4225.256,4210.513,4200.513,4216.41,4212.051
4202.821,4189.744,4210.897,4204.744,4202.308,4221.026,4204.359,4212.179,4214.359,4230.897,4213.205,4198.205,4218.974,4208.59
4202.179,4188.205,4203.077,4208.718,4200.385,4203.846,4192.308,4210.513,4210.256,4223.974,4205.641,4195.0,4214.487,4208.718
4210.385,4189.231,4202.692,4206.923,4200.897,4196.154,4190.128,4207.436,4200.385,4217.051,4199.872,4194.487,4206.667,4211.667
4209.615,4182.821,4206.282,4198.718,4198.333,4198.974,4193.718,4205.769,4197.949,4213.333,4194.103,4187.949,4199.872,4207.051
4206.667,4181.923,4210.513,4202.179,4198.974,4206.41,4192.564,4203.077,4203.333,4211.795,4188.718,4186.282,4196.667,4202.821
4216.923,4195.128,4217.436,4217.821,4202.821,4214.359,4187.564,4205.385,4212.051,4215.641,4196.41,4201.154,4208.462,4208.718
4225.641,4196.795,4218.718,4217.051,4203.846,4220.256,4194.103,4211.795,4215.256,4220.513,4207.051,4206.923,4217.051,4210.256
4216.282,4183.205,4211.795,4199.359,4199.615,4213.077,4200.769,4209.487,4205.897,4219.487,4198.462,4192.436,4204.487,4202.821
4202.436,4173.333,4206.154,4194.744,4195.0,4198.718,4192.308,4204.744,4200.641,4209.744,4184.487,4181.154,4193.462,4199.487
4206.41,4174.103,4209.487,4201.923,4196.154,4203.462,4188.077,4208.718,4208.974,4209.487,4187.821,4187.051,4204.359,4203.205
4218.462,4180.641,4213.59,4202.179,4200.641,4225.641,4198.846,4212.821,4214.103,4222.949,4200.641,4196.795,4211.795,4208.205
4208.59,4179.231,4207.564,4199.359,4199.103,4213.333,4196.154,4206.667,4207.179,4220.897,4197.308,4190.897,4199.872,4203.846
