0,1,2,3,4,5,6,7,8,9,10,11,12,13
4207.179,4438.846,4295.641,4231.154,4241.026,4312.436,4290.128,4491.538,4425.641,4140.128,4156.154,4154.231,4337.692,4230.128
4220.513,4453.59,4311.667,4246.41,4253.333,4322.308,4288.333,4513.462,4435.897,4160.897,4179.103,4176.41,4360.256,4246.923
4221.538,4453.077,4314.872,4246.795,4233.718,4324.487,4278.333,4502.821,4432.308,4165.385,4193.974,4186.538,4370.385,4254.359
4210.641,4443.462,4306.667,4237.051,4223.205,4325.513,4262.308,4475.256,4419.872,4146.795,4186.026,4172.692,4363.974,4249.487
4204.744,4442.821,4303.205,4238.205,4239.359,4322.821,4260.256,4473.846,4420.385,4140.256,4182.436,4167.179,4367.821,4242.179
4198.077,4436.923,4297.308,4235.641,4234.615,4311.026,4272.949,4489.487,4428.462,4147.051,4185.385,4167.821,4368.333,4233.846
4189.615,4422.436,4294.103,4221.538,4212.179,4306.026,4284.231,4497.949,4427.821,4149.487,4182.821,4162.051,4357.692,4226.026
4192.692,4429.872,4304.615,4225.0,4219.744,4317.821,4275.897,4490.769,4429.103,4161.923,4186.795,4167.564,4367.821,4234.231
4193.846,4443.077,4306.667,4239.103,4235.256,4323.205,4271.41,4471.154,4429.103,4168.846,4186.538,4171.154,4379.872,4239.359
4186.667,4427.436,4302.564,4233.974,4234.231,4327.436,4300.513,4460.897,4416.41,4148.846,4173.718,4162.692,4362.308,4223.205
4183.59,4416.026,4307.821,4225.897,4236.154,4338.333,4309.231,4461.795,4408.718,4137.308,4166.923,4163.718,4346.154,4214.744
4187.692,4434.231,4311.282,4232.949,4244.359,4334.487,4275.128,4458.205,4412.308,4151.923,4173.077,4168.59,4352.692,4226.026
4193.333,4448.333,4313.077,4242.051,4239.359,4321.026,4267.821,4460.897,4417.821,4156.154,4182.179,4166.667,4357.308,4230.641
4195.256,4446.667,4312.821,4241.923,4233.205,4322.308,4286.538,4476.282,4428.974,4153.205,4187.692,4168.077,4354.487,4223.59
4182.308,4446.923,4300.128,4234.103,4236.795,4331.667,4293.333,4480.0,4430.769,4159.103,4182.436,4165.128,4348.077,4220.641
4163.846,4440.641,4288.974,4227.051,4229.744,4331.667,4313.846,4471.538,4412.051,4148.718,4167.308,4152.436,4330.513,4215.385
4168.718,4433.205,4297.821,4229.615,4229.231,4335.256,4325.513,4475.769,4412.436,4144.231,4168.333,4153.333,4331.282,4212.564
4172.564,4432.692,4299.615,4231.923,4233.974,4328.333,4301.538,4477.436,4425.256,4151.923,4171.282,4158.846,4341.41,4215.897
4157.436,4427.308,4289.744,4225.513,4210.513,4310.385,4303.205,4470.385,4416.282,4141.282,4156.795,4150.513,4331.026,4212.821
4157.436,4425.897,4295.513,4226.923,4196.282,4317.821,4323.462,4474.487,4410.256,4135.128,4154.872,4147.051,4325.769,4211.667
4171.026,4435.641,4303.333,4237.564,4224.487,4335.385,4297.821,4472.179,4419.487,4152.308,4169.872,4156.154,4341.795,4221.667
4167.949,4437.564,4299.231,4239.744,4233.718,4332.949,4266.923,4457.436,4415.769,4164.615,4178.974,4163.205,4356.282,4232.564
4154.744,4427.051,4293.974,4234.872,4204.231,4331.41,4278.718,4451.154,4405.897,4159.744,4173.333,4158.974,4351.026,4232.179
4145.641,4418.462,4288.846,4228.462,4201.795,4352.692,4306.41,4445.641,4407.949,4152.692,4158.718,4144.872,4334.103,4218.077
4141.41,4413.205,4285.897,4221.282,4221.923,4364.872,4317.436,4438.846,4410.385,4150.385,4150.0,4138.846,4325.513,4208.846
4144.744,4411.282,4292.821,4225.641,4220.385,4350.256,4297.179,4451.026,4412.949,4150.385,4156.154,4149.744,4336.154,4213.718
4145.256,4408.718,4296.795,4231.795,4210.513,4342.692,4274.872,4466.923,4418.205,4146.923,4160.256,4152.692,4343.718,4211.538
4135.385,4399.872,4288.718,4220.897,4217.308,4356.282,4279.359,4455.769,4414.487,4141.795,4152.692,4138.974,4338.333,4204.615
4136.538,4394.872,4288.59,4214.487,4228.462,4360.128,4288.59,4442.308,4407.949,4147.308,4151.282,4140.641,4339.744,4210.513
4150.128,4399.231,4300.256,4225.0,4223.718,4347.821,4288.333,4450.513,4414.487,4160.385,4160.897,4157.051,4348.205,4222.692
4156.538,4408.205,4306.795,4232.821,4212.692,4346.282,4293.205,4456.538,4425.385,4167.692,4165.897,4161.154,4351.795,4226.41
4156.282,4412.436,4306.282,4231.667,4210.256,4353.077,4297.821,4437.051,4411.923,4160.0,4159.487,4155.897,4347.051,4223.974
4154.231,4412.436,4304.103,4230.897,4218.846,4355.513,4286.538,4414.615,4386.282,4146.41,4155.0,4151.795,4341.795,4221.923
4155.128,4416.795,4308.333,4233.077,4227.308,4351.154,4274.103,4423.077,4396.667,4157.564,4166.795,4155.897,4353.59,4227.949
4160.256,4418.077,4315.641,4232.821,4219.487,4344.103,4287.692,4440.256,4422.051,4175.513,4177.949,4165.769,4364.615,4237.179
4157.821,4413.718,4311.41,4227.179,4212.051,4345.0,4306.923,4431.923,4401.538,4156.154,4165.513,4159.872,4348.077,4227.949
4156.026,4424.103,4306.538,4228.333,4226.795,4346.667,4290.128,4424.615,4379.359,4133.205,4150.897,4148.333,4335.0,4216.667
4171.795,4453.205,4317.564,4242.308,4235.513,4342.692,4275.641,4436.026,4394.744,4137.949,4149.872,4152.692,4343.718,4225.513
