0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,4244.103,4221.282,4226.667,4219.103,4218.205,4207.821,4212.564,4203.59,4216.154,4220.641,4222.436,4228.205,4217.564,4208.846,сжать руку
0,4233.205,4211.795,4214.744,4207.821,4212.179,4212.308,4222.436,4210.513,4217.308,4226.154,4211.667,4227.564,4214.744,4207.821,сжать руку
0,4228.846,4200.513,4206.795,4204.103,4204.615,4201.41,4214.359,4220.385,4226.154,4225.769,4214.359,4221.795,4216.41,4205.128,сжать руку
0,4232.051,4204.359,4211.923,4209.872,4206.282,4198.333,4195.769,4204.872,4213.846,4217.308,4216.154,4224.359,4217.564,4202.308,сжать руку
0,4229.615,4209.615,4212.564,4211.026,4208.205,4204.359,4193.077,4186.026,4201.538,4217.821,4211.282,4232.821,4217.051,4202.821,сжать руку
0,4220.513,4201.282,4206.41,4206.154,4201.282,4199.103,4204.103,4208.59,4220.128,4223.077,4214.103,4226.795,4219.231,4205.513,сжать руку
0,4216.026,4197.821,4209.231,4205.897,4199.872,4200.385,4211.154,4231.795,4233.462,4222.564,4213.205,4216.667,4217.821,4206.154,сжать руку
0,4219.744,4209.744,4218.59,4213.333,4205.256,4210.0,4206.282,4210.0,4220.513,4220.513,4205.128,4213.59,4213.974,4204.744,сжать руку
0,4226.795,4218.333,4219.872,4217.821,4208.462,4204.487,4195.769,4188.333,4210.641,4217.436,4208.974,4219.615,4216.923,4206.282,сжать руку
0,4231.026,4216.538,4216.667,4215.897,4211.795,4196.538,4199.103,4199.487,4211.026,4205.256,4218.462,4232.308,4221.154,4211.41,сжать руку
0,4226.41,4213.333,4216.795,4212.821,4214.231,4207.308,4217.051,4216.795,4217.179,4207.564,4215.256,4233.974,4220.256,4212.821,сжать руку
0,4223.205,4212.436,4214.487,4214.103,4210.897,4217.564,4219.872,4213.846,4221.795,4230.0,4212.692,4225.769,4220.385,4209.359,сжать руку
0,4227.179,4216.026,4209.359,4215.256,4211.282,4205.513,4205.385,4203.077,4215.641,4230.641,4219.359,4229.231,4220.897,4206.667,сжать руку
