EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
4195.384765999999,4195.0,4217.179688,4201.025879,4174.230957,4177.94873,4224.743652,4207.94873,4215.384765999999,4214.743652,4201.410156,4205.0,4193.589844,4204.871582
4197.179688,4202.94873,4211.153809,4207.563965,4176.410156,4174.358886999999,4211.410156,4191.666504,4202.820313,4213.974121,4207.692383,4202.307617,4197.05127,4207.05127
4195.128418,4192.563965,4207.307617,4195.256348,4180.641113000001,4183.717772999999,4222.05127,4197.05127,4200.128418,4208.717772999999,4208.717772999999,4195.128418,4196.794922,4201.922852000001
4187.05127,4182.692383,4204.871582,4184.743652,4180.897461,4185.769043,4225.512695,4206.666504,4200.512695,4202.179688,4199.615234000001,4188.461426,4196.922852000001,4194.230957
4185.897461,4192.563965,4207.307617,4199.743652,4182.563965,4177.179688,4222.179688,4216.025879,4202.307617,4202.307617,4195.512695,4188.205078,4195.769043,4193.589844
4187.179688,4194.358886999999,4210.384765999999,4205.641113000001,4191.410156,4179.487305,4227.94873,4199.487305,4194.358886999999,4202.307617,4199.230957,4190.512695,4188.717772999999,4193.589844
4176.666504,4180.384765999999,4203.333496,4188.333496,4191.153809,4182.179688,4232.307617,4202.692383,4181.538574,4182.307617,4190.256348,4181.025879,4171.538574,4181.794922
4175.0,4179.871582,4205.897461,4185.512695,4181.410156,4166.153809,4241.025879,4280.384765999999,4205.384765999999,4176.666504,4185.641113000001,4180.769043,4172.94873,4178.589844
4187.179688,4195.512695,4221.025879,4203.974121,4183.846191,4153.205078,4220.897461,4266.410156,4228.846191,4210.0,4204.230957,4197.307617,4208.846191,4193.717772999999
4195.128418,4219.871582,4222.307617,4220.769043,4196.922852000001,4164.230957,4175.512695,4131.153809,4199.871582,4233.205078,4217.94873,4201.538574,4236.538574,4202.179688
4190.641113000001,4224.487305,4213.717772999999,4220.897461,4203.974121,4179.743652,4185.256348,4126.794922,4187.820313,4226.538574,4212.563965,4192.179688,4227.692383,4194.871582
4172.94873,4192.94873,4201.922852000001,4199.487305,4195.256348,4182.179688,4225.512695,4227.563965,4208.589844,4211.282227000001,4193.077147999999,4178.461426,4198.333496,4178.717772999999
4166.153809,4182.05127,4191.153809,4191.025879,4193.461426,4181.794922,4207.563965,4204.102539,4196.025879,4207.436035,4185.769043,4167.692383,4196.025879,4172.692383
4175.512695,4194.871582,4187.820313,4196.922852000001,4198.461426,4172.692383,4204.615234000001,4155.0,4171.025879,4207.307617,4190.769043,4166.922852000001,4206.025879,4175.128418
4167.179688,4173.589844,4182.563965,4182.94873,4173.461426,4159.358886999999,4270.384765999999,4225.897461,4176.794922,4181.153809,4174.615234000001,4159.102539,4180.769043,4162.563965
4160.0,4166.153809,4185.641113000001,4180.384765999999,4166.666504,4169.230957,4267.692383,4265.512695,4195.512695,4171.794922,4168.717772999999,4158.077147999999,4178.717772999999,4162.179688
4179.615234000001,4197.820313,4201.666504,4202.05127,4196.794922,4183.846191,4217.179688,4223.974121,4205.256348,4200.512695,4190.512695,4177.436035,4213.205078,4183.846191
4192.563965,4203.077147999999,4208.077147999999,4206.922852000001,4200.0,4178.846191,4221.282227000001,4196.410156,4201.153809,4210.769043,4201.025879,4186.282227000001,4217.563965,4191.282227000001
4192.820313,4209.230957,4214.615234000001,4212.179688,4191.153809,4178.077147999999,4207.436035,4176.025879,4199.743652,4219.743652,4208.077147999999,4189.102539,4222.436035,4194.743652
4201.153809,4239.230957,4229.743652,4229.487305,4193.461426,4186.282227000001,4183.974121,4184.102539,4215.897461,4247.94873,4224.743652,4203.974121,4253.333496,4210.256348
4203.589844,4231.410156,4224.102539,4217.05127,4167.820313,4182.05127,4235.641113000001,4249.871582,4227.307617,4241.282227000001,4223.461426,4206.410156,4249.102539,4207.05127
4200.128418,4208.333496,4207.563965,4198.846191,4144.615234000001,4178.461426,4259.102539,4242.05127,4209.615234000001,4213.333496,4210.0,4190.384765999999,4235.256348,4188.846191
4198.589844,4215.641113000001,4204.743652,4206.666504,4158.846191,4191.282227000001,4222.563965,4158.205078,4178.717772999999,4205.384765999999,4193.461426,4178.333496,4243.974121,4181.282227000001
4199.615234000001,4224.102539,4208.846191,4212.436035,4162.820313,4192.436035,4229.358886999999,4184.871582,4185.897461,4204.615234000001,4181.282227000001,4182.820313,4255.384765999999,4187.94873
