EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
4200.128418,4262.179688,4197.94873,4223.974121,4155.384765999999,4194.487305,4200.641113000001,4181.666504,4168.717772999999,4177.307617,4183.077147999999,4205.256348,4176.538574,4211.282227000001
4200.512695,4264.358886999999,4198.846191,4222.179688,4155.897461,4195.512695,4200.512695,4157.05127,4167.563965,4182.563965,4185.897461,4208.589844,4183.717772999999,4214.743652
4200.897461,4257.563965,4196.282227000001,4215.384765999999,4152.436035,4199.615234000001,4194.358886999999,4178.717772999999,4162.563965,4181.153809,4184.487305,4212.563965,4182.820313,4213.846191
4198.589844,4248.717772999999,4196.538574,4215.769043,4154.102539,4199.230957,4200.256348,4206.538574,4158.077147999999,4175.641113000001,4182.179688,4210.897461,4180.769043,4210.128418
4197.05127,4248.077147999999,4197.820313,4218.333496,4152.179688,4192.436035,4206.282227000001,4200.0,4161.025879,4179.615234000001,4186.153809,4206.666504,4185.769043,4207.179688
4198.974121,4249.230957,4196.538574,4216.922852000001,4148.974121,4189.487305,4196.666504,4200.256348,4170.256348,4188.974121,4190.0,4205.0,4188.974121,4205.897461
4196.025879,4244.871582,4191.153809,4213.333496,4150.641113000001,4192.94873,4204.487305,4203.333496,4169.230957,4186.794922,4187.692383,4203.461426,4184.871582,4204.487305
4189.487305,4245.0,4187.563965,4211.538574,4152.820313,4198.974121,4224.743652,4199.230957,4164.358886999999,4181.410156,4189.358886999999,4203.974121,4183.333496,4204.615234000001
4191.025879,4250.769043,4192.307617,4215.384765999999,4160.0,4200.384765999999,4214.230957,4210.128418,4173.846191,4191.282227000001,4194.102539,4210.384765999999,4185.769043,4207.820313
4191.538574,4249.358886999999,4194.230957,4218.846191,4164.358886999999,4197.692383,4204.615234000001,4212.563965,4180.897461,4199.358886999999,4191.025879,4210.641113000001,4184.487305,4206.922852000001
4184.487305,4244.487305,4187.307617,4213.461426,4159.487305,4195.384765999999,4215.897461,4211.410156,4173.333496,4191.282227000001,4185.512695,4205.256348,4182.05127,4198.846191
4185.0,4247.05127,4187.436035,4213.077147999999,4161.153809,4198.077147999999,4212.05127,4225.897461,4168.205078,4183.589844,4188.077147999999,4207.820313,4184.743652,4198.589844
4191.922852000001,4251.025879,4197.05127,4224.487305,4172.436035,4202.307617,4207.05127,4217.307617,4171.410156,4191.282227000001,4196.666504,4216.025879,4190.897461,4206.794922
4194.358886999999,4250.256348,4197.820313,4226.153809,4179.358886999999,4200.512695,4210.256348,4180.256348,4168.589844,4196.410156,4198.717772999999,4213.461426,4188.846191,4207.692383
4192.179688,4247.563965,4192.179688,4220.641113000001,4180.769043,4196.410156,4202.692383,4175.384765999999,4170.384765999999,4196.282227000001,4196.922852000001,4206.282227000001,4184.743652,4201.025879
4192.692383,4251.538574,4195.256348,4222.820313,4181.025879,4200.769043,4201.794922,4205.0,4185.384765999999,4209.743652,4204.487305,4213.589844,4195.128418,4197.94873
4195.512695,4254.871582,4199.615234000001,4222.692383,4179.102539,4209.102539,4208.589844,4220.769043,4190.641113000001,4221.538574,4213.205078,4218.333496,4207.94873,4202.563965
4194.102539,4248.846191,4197.05127,4219.487305,4175.641113000001,4205.384765999999,4206.794922,4218.077147999999,4178.974121,4212.563965,4208.461426,4210.897461,4203.461426,4203.589844
4191.794922,4243.974121,4196.025879,4220.256348,4170.128418,4200.384765999999,4222.179688,4222.436035,4173.461426,4203.974121,4200.641113000001,4209.358886999999,4195.897461,4202.563965
4196.922852000001,4246.025879,4202.692383,4221.282227000001,4167.94873,4208.077147999999,4238.333496,4236.153809,4176.922852000001,4209.871582,4203.461426,4216.794922,4198.717772999999,4207.563965
4201.922852000001,4247.820313,4206.922852000001,4222.307617,4172.820313,4208.974121,4218.974121,4226.666504,4174.358886999999,4214.102539,4207.05127,4219.102539,4201.794922,4212.94873
4203.205078,4247.692383,4204.615234000001,4228.333496,4174.487305,4202.436035,4209.743652,4212.436035,4171.282227000001,4213.077147999999,4204.743652,4215.769043,4200.897461,4215.897461
4206.282227000001,4248.974121,4204.487305,4230.384765999999,4170.0,4202.94873,4221.538574,4217.94873,4174.871582,4216.922852000001,4205.769043,4217.307617,4202.692383,4220.128418
4204.871582,4249.102539,4204.743652,4223.077147999999,4171.794922,4203.333496,4216.410156,4197.179688,4172.563965,4217.307617,4207.692383,4217.692383,4209.743652,4221.153809
4200.0,4249.102539,4202.179688,4220.256348,4179.230957,4201.153809,4219.871582,4183.333496,4165.641113000001,4213.589844,4205.128418,4215.769043,4212.563965,4218.205078
4195.256348,4246.410156,4197.436035,4221.922852000001,4176.666504,4201.666504,4228.974121,4220.256348,4168.589844,4212.179688,4201.282227000001,4211.410156,4207.94873,4217.05127
4186.282227000001,4235.641113000001,4191.025879,4215.256348,4167.820313,4199.230957,4213.717772999999,4224.743652,4171.410156,4208.461426,4194.487305,4201.922852000001,4201.410156,4208.974121
4181.025879,4225.0,4186.153809,4204.358886999999,4164.358886999999,4198.589844,4205.512695,4176.922852000001,4163.717772999999,4202.05127,4187.692383,4197.307617,4200.769043,4201.282227000001
4186.025879,4224.615234000001,4187.692383,4203.077147999999,4162.563965,4204.102539,4221.282227000001,4185.0,4165.256348,4202.563965,4192.05127,4203.461426,4208.333496,4204.743652
4189.230957,4228.846191,4191.538574,4202.820313,4160.641113000001,4207.820313,4223.333496,4229.487305,4175.128418,4208.717772999999,4203.077147999999,4211.922852000001,4215.384765999999,4208.974121
4186.922852000001,4233.717772999999,4189.615234000001,4198.974121,4166.153809,4206.025879,4212.692383,4228.205078,4173.205078,4209.358886999999,4202.05127,4209.358886999999,4215.512695,4208.333496
4192.820313,4243.717772999999,4191.538574,4204.615234000001,4173.717772999999,4201.025879,4214.358886999999,4216.025879,4170.0,4215.384765999999,4198.589844,4205.512695,4214.487305,4211.922852000001
4203.333496,4253.846191,4200.769043,4212.563965,4171.282227000001,4194.615234000001,4220.641113000001,4209.358886999999,4173.589844,4217.307617,4203.974121,4210.512695,4219.230957,4217.563965
4204.230957,4252.307617,4201.153809,4209.743652,4168.717772999999,4197.179688,4219.615234000001,4194.743652,4171.538574,4206.794922,4208.333496,4212.94873,4218.333496,4216.666504
4204.615234000001,4245.512695,4195.897461,4206.794922,4176.538574,4206.538574,4215.641113000001,4199.358886999999,4174.230957,4213.205078,4213.077147999999,4216.794922,4215.0,4218.974121
4210.256348,4253.205078,4201.666504,4211.153809,4186.794922,4207.307617,4217.94873,4222.436035,4187.179688,4233.846191,4218.461426,4225.384765999999,4224.230957,4227.820313
4209.743652,4265.384765999999,4208.589844,4215.0,4188.717772999999,4206.025879,4221.538574,4227.436035,4186.538574,4232.436035,4218.333496,4225.769043,4234.743652,4230.384765999999
4211.410156,4262.692383,4214.230957,4218.461426,4186.538574,4208.333496,4215.256348,4217.563965,4182.692383,4226.538574,4224.615234000001,4231.153809,4231.922852000001,4230.769043
4221.922852000001,4262.563965,4222.05127,4222.820313,4186.794922,4207.05127,4211.794922,4217.94873,4190.769043,4238.589844,4233.717772999999,4242.820313,4224.230957,4235.769043
4219.487305,4273.717772999999,4215.897461,4219.487305,4190.128418,4206.153809,4212.692383,4218.205078,4183.717772999999,4234.487305,4221.794922,4232.307617,4216.153809,4228.077147999999
4201.025879,4282.179688,4199.743652,4211.282227000001,4195.0,4207.94873,4210.384765999999,4213.846191,4166.666504,4215.641113000001,4202.820313,4212.94873,4202.820313,4207.692383
4192.179688,4288.717772999999,4195.0,4212.179688,4193.974121,4203.205078,4212.179688,4214.102539,4170.256348,4207.692383,4199.358886999999,4211.282227000001,4187.692383,4194.743652
4192.94873,4296.153809,4196.410156,4217.05127,4186.025879,4199.102539,4223.205078,4215.769043,4174.102539,4203.589844,4193.333496,4208.717772999999,4168.077147999999,4185.256348
4191.025879,4301.666504,4194.743652,4216.282227000001,4185.641113000001,4201.410156,4223.205078,4211.153809,4160.256348,4201.410156,4179.871582,4198.333496,4150.512695,4175.641113000001
