EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
4153.589844,3693.974365,4200.641113000001,4027.820557,4165.897461,4201.410156,4177.692383,4195.384765999999,4205.897461,4222.692383,4186.922852000001,4203.846191,4031.1538090000004,4183.205078
4138.205078,3680.384521,4187.436035,4019.358887,4164.871582,4190.384765999999,4170.128418,4187.307617,4198.846191,4208.974121,4182.05127,4196.025879,4027.9487299999996,4172.820313
4136.025879,3682.6923829999996,4185.641113000001,4015.641113,4160.641113000001,4188.461426,4168.461426,4172.307617,4193.077147999999,4209.358886999999,4182.563965,4195.0,4032.820557,4171.666504
4146.153809,3693.8461909999996,4195.641113000001,4020.512939,4159.487305,4195.128418,4180.128418,4197.436035,4202.820313,4220.769043,4187.563965,4203.077147999999,4036.1538090000004,4183.717772999999
4147.05127,3693.8461909999996,4193.589844,4024.743652,4156.666504,4195.0,4187.05127,4207.436035,4200.0,4214.743652,4185.769043,4203.589844,4033.3332520000004,4184.743652
4144.743652,3693.461426,4189.871582,4027.3076170000004,4157.179688,4196.025879,4182.307617,4166.410156,4188.205078,4202.820313,4180.0,4197.820313,4033.461426,4178.077147999999
4151.922852000001,3701.538574,4202.436035,4032.6923829999996,4165.641113000001,4204.102539,4182.692383,4197.692383,4204.230957,4212.94873,4186.538574,4203.589844,4038.076904,4183.846191
4157.692383,3706.025635,4209.358886999999,4033.718018,4163.846191,4206.153809,4189.615234000001,4253.717772999999,4214.230957,4220.512695,4194.358886999999,4214.102539,4040.0,4192.692383
4154.230957,3709.358887,4202.820313,4031.794922,4161.282227000001,4202.307617,4189.102539,4184.615234000001,4190.384765999999,4211.025879,4189.358886999999,4209.487305,4040.0,4190.128418
4155.0,3712.5642090000006,4200.128418,4037.6923829999996,4167.692383,4200.384765999999,4183.589844,4129.615234000001,4183.589844,4205.769043,4188.974121,4202.436035,4039.615479,4188.077147999999
4160.0,3712.4357909999994,4203.077147999999,4043.718018,4167.94873,4199.871582,4184.487305,4193.461426,4202.179688,4211.922852000001,4196.410156,4208.846191,4042.6923829999996,4194.615234000001
4158.077147999999,3714.2307130000004,4204.358886999999,4039.743652,4161.282227000001,4200.384765999999,4184.487305,4201.922852000001,4200.897461,4216.922852000001,4194.615234000001,4212.179688,4048.205078,4196.025879
4149.230957,3710.1281740000004,4200.384765999999,4033.8461909999996,4160.641113000001,4197.563965,4177.692383,4154.487305,4191.538574,4211.153809,4183.589844,4200.128418,4044.743652,4185.128418
4146.410156,3704.615479,4192.179688,4033.8461909999996,4168.205078,4196.538574,4176.922852000001,4177.436035,4199.230957,4206.794922,4181.922852000001,4188.974121,4039.8718259999996,4179.487305
4152.820313,3709.615479,4188.717772999999,4036.794922,4165.769043,4200.512695,4185.128418,4201.025879,4205.384765999999,4215.0,4186.922852000001,4190.769043,4046.4101560000004,4186.538574
4153.077147999999,3712.5642090000006,4192.05127,4041.1538090000004,4157.307617,4197.563965,4185.128418,4180.384765999999,4198.461426,4222.179688,4185.128418,4195.512695,4052.9487299999996,4186.025879
