EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
4081.281982,4246.794922,4213.846191,4228.846191,4239.743652,4192.05127,4197.307617,4177.05127,4185.0,4183.974121,4199.487305,4198.077147999999,4170.256348,4212.820313
4078.718018,4241.666504,4210.897461,4224.487305,4238.333496,4200.0,4216.410156,4193.717772999999,4194.102539,4178.846191,4197.307617,4198.589844,4167.179688,4213.461426
4070.897461,4228.461426,4198.974121,4213.717772999999,4229.358886999999,4196.025879,4205.769043,4186.025879,4185.512695,4169.743652,4188.717772999999,4194.487305,4158.589844,4207.05127
4082.5642090000006,4234.230957,4205.897461,4221.666504,4236.153809,4187.692383,4198.461426,4178.717772999999,4184.102539,4182.05127,4197.94873,4195.897461,4169.871582,4211.153809
4093.205078,4241.282227000001,4217.179688,4228.974121,4228.461426,4172.436035,4211.666504,4197.05127,4199.615234000001,4191.922852000001,4206.538574,4201.538574,4176.410156,4215.384765999999
4083.5898439999996,4231.153809,4209.487305,4223.205078,4216.794922,4163.333496,4220.0,4189.230957,4190.641113000001,4183.205078,4196.538574,4201.153809,4164.615234000001,4205.128418
4076.923096,4221.538574,4198.205078,4214.871582,4222.307617,4171.410156,4209.102539,4167.436035,4180.128418,4182.436035,4189.102539,4193.974121,4161.538574,4194.487305
4085.0,4230.384765999999,4205.128418,4219.230957,4229.358886999999,4178.461426,4204.487305,4185.641113000001,4206.666504,4193.461426,4200.769043,4196.410156,4175.256348,4204.743652
4094.8718259999996,4242.436035,4219.102539,4233.589844,4238.589844,4185.897461,4225.512695,4217.179688,4231.282227000001,4204.230957,4212.179688,4208.974121,4185.641113000001,4222.307617
4091.794922,4231.282227000001,4209.871582,4228.589844,4235.897461,4187.05127,4219.230957,4210.256348,4213.333496,4196.666504,4198.974121,4205.256348,4175.384765999999,4212.820313
4088.718018,4223.589844,4199.102539,4222.563965,4233.846191,4182.179688,4196.794922,4193.846191,4197.692383,4189.102539,4193.461426,4195.897461,4173.461426,4199.358886999999
4088.8461909999996,4232.307617,4205.897461,4228.974121,4246.794922,4178.589844,4202.563965,4184.743652,4202.179688,4198.974121,4206.025879,4199.358886999999,4187.94873,4204.358886999999
4086.1538090000004,4234.358886999999,4208.333496,4228.205078,4246.794922,4180.897461,4207.436035,4180.128418,4202.307617,4202.820313,4206.025879,4199.871582,4189.487305,4207.692383
4085.256348,4228.717772999999,4205.128418,4223.589844,4235.641113000001,4186.153809,4199.230957,4194.230957,4204.871582,4196.794922,4200.0,4194.615234000001,4184.615234000001,4206.282227000001
