title:15_data_11_label1, start timestamp:1589528907.432047, stop timestamp:1589528945.034676, headset type:EPOCPLUS, headset serial:4A2C1027, headset firmware:633, subject name:Gosha, channels:50, sampling rate:eeg_128;mot_32, samples:4805      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1589528907.432047,35.000000,0.000000,4172.436035,4199.230957,4187.051270,4183.717773,4206.794922,4198.589844,4186.025879,4190.128418,4219.230957,4188.077148,4176.666504,4158.589844,4209.487305,4199.615234,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589528907.439973,36.000000,0.000000,4172.179688,4198.077148,4192.948730,4190.641113,4200.769043,4198.589844,4192.563965,4190.000000,4215.384766,4186.538574,4186.538574,4166.922852,4221.282227,4208.846191,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,9.000000,0.000000,0.391419,-0.520752,-0.440979,-0.617371,0.959976,0.118654,0.063478,-87.479973,-120.527962,40.674450
1589528907.447798,37.000000,0.000000,4175.512695,4198.717773,4194.230957,4184.358887,4207.563965,4199.358887,4193.461426,4199.358887,4220.512695,4186.538574,4187.692383,4170.384766,4221.922852,4212.307617,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589528907.455624,38.000000,0.000000,4182.692383,4204.487305,4194.743652,4189.230957,4219.871582,4198.974121,4195.641113,4201.794922,4228.846191,4198.333496,4187.307617,4170.384766,4211.922852,4214.487305,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589528907.463549,39.000000,0.000000,4187.179688,4209.743652,4199.615234,4202.307617,4216.153809,4198.974121,4200.000000,4205.000000,4230.769043,4204.102539,4189.230957,4170.000000,4216.410156,4218.589844,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589528907.471475,40.000000,0.000000,4195.384766,4217.179688,4204.487305,4204.102539,4213.077148,4200.769043,4197.563965,4205.128418,4221.794922,4200.641113,4190.000000,4169.871582,4235.384766,4220.897461,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,10.000000,0.000000,0.390717,-0.521484,-0.440308,-0.617676,0.972671,0.125978,0.076661,-87.928589,-121.275658,40.973526
1589528907.479301,41.000000,0.000000,4197.436035,4215.384766,4202.051270,4199.358887,4216.410156,4200.256348,4195.000000,4194.230957,4213.077148,4195.641113,4188.077148,4168.974121,4233.717773,4218.589844,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589528907.487226,42.000000,0.000000,4193.846191,4204.230957,4200.769043,4201.153809,4217.179688,4202.948730,4197.307617,4188.333496,4212.820313,4189.615234,4183.077148,4169.615234,4212.692383,4216.538574,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589528907.495052,43.000000,0.000000,4196.538574,4204.615234,4204.230957,4200.512695,4220.128418,4206.282227,4193.717773,4193.974121,4215.256348,4182.563965,4182.051270,4170.512695,4214.102539,4222.563965,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589528907.502977,44.000000,0.000000,4202.436035,4215.769043,4205.384766,4199.871582,4225.256348,4204.230957,4193.846191,4198.333496,4218.846191,4183.461426,4193.461426,4173.717773,4235.256348,4231.666504,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,11.000000,0.000000,0.390024,-0.522278,-0.439209,-0.618225,0.974624,0.138674,0.065919,-88.676277,-120.976578,41.422142
1589528907.510803,45.000000,0.000000,4202.307617,4220.256348,4205.000000,4212.563965,4229.487305,4209.102539,4198.333496,4201.282227,4221.666504,4188.589844,4202.948730,4177.179688,4236.538574,4232.563965,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589528907.518728,46.000000,0.000000,4201.794922,4216.025879,4204.230957,4218.333496,4232.436035,4213.205078,4189.358887,4198.333496,4219.102539,4185.384766,4199.230957,4174.615234,4228.333496,4228.974121,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589528907.526654,47.000000,0.000000,4204.615234,4212.948730,4204.487305,4208.974121,4223.717773,4206.794922,4186.794922,4197.307617,4222.948730,4187.948730,4199.615234,4174.230957,4233.589844,4231.410156,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589528907.534479,48.000000,0.000000,4203.846191,4209.487305,4205.384766,4200.384766,4209.102539,4198.589844,4201.282227,4204.358887,4229.871582,4190.256348,4202.563965,4178.333496,4234.487305,4235.512695,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,12.000000,0.000000,0.389659,-0.523315,-0.437866,-0.618530,0.980484,0.132815,0.061036,-88.227661,-122.771042,41.721218
1589528907.542305,49.000000,0.000000,4197.436035,4202.820313,4201.538574,4200.000000,4208.333496,4200.512695,4205.128418,4204.871582,4223.717773,4175.769043,4193.589844,4174.230957,4221.410156,4232.692383,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589528907.550231,50.000000,0.000000,4198.333496,4205.000000,4199.487305,4204.871582,4216.025879,4211.410156,4200.000000,4196.794922,4213.077148,4169.871582,4188.077148,4169.743652,4221.794922,4229.102539,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589528907.558056,51.000000,0.000000,4212.563965,4216.922852,4211.666504,4213.461426,4219.871582,4214.871582,4205.128418,4199.743652,4216.153809,4181.410156,4199.487305,4179.743652,4246.794922,4234.487305,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589528907.565982,52.000000,0.000000,4214.871582,4218.974121,4218.333496,4216.666504,4218.589844,4206.922852,4206.025879,4212.692383,4227.051270,4182.436035,4206.410156,4183.589844,4249.487305,4238.589844,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,13.000000,0.000000,0.389564,-0.524536,-0.436401,-0.618591,0.963394,0.141604,0.071290,-88.526741,-122.920578,43.067062
1589528907.573807,53.000000,0.000000,4198.333496,4210.128418,4204.615234,4206.538574,4213.974121,4197.820313,4198.717773,4210.512695,4227.436035,4169.743652,4194.871582,4169.358887,4215.897461,4225.897461,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
