title:15_data_5_label1, start timestamp:1589527689.637369, stop timestamp:1589527727.451858, headset type:EPOCPLUS, headset serial:4A2C1027, headset firmware:633, subject name:Gosha, channels:50, sampling rate:eeg_128;mot_32, samples:4833      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1589527725.026851,103.000000,0.000000,4165.128418,4184.358887,4178.974121,4189.230957,4200.128418,4216.922852,4216.153809,4209.615234,4212.948730,4225.769043,4185.256348,4202.820313,4204.487305,4197.179688,3189.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.034779,104.000000,0.000000,4187.563965,4189.358887,4199.615234,4204.743652,4201.922852,4212.820313,4210.384766,4211.410156,4219.487305,4241.538574,4205.897461,4229.743652,4224.871582,4218.589844,3401.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,26.000000,0.000000,0.314011,-0.460327,-0.541626,-0.629395,0.920913,0.350591,0.001465,-83.143356,-110.508888,38.730450
1589527725.042606,105.000000,0.000000,4192.436035,4185.897461,4207.820313,4205.897461,4191.666504,4201.794922,4201.794922,4202.179688,4218.205078,4244.871582,4207.436035,4233.461426,4229.358887,4213.077148,3385.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.050434,106.000000,0.000000,4187.820313,4173.333496,4202.051270,4193.717773,4183.589844,4190.384766,4195.256348,4198.205078,4214.615234,4238.205078,4201.282227,4217.179688,4202.051270,4199.871582,3234.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.058361,107.000000,0.000000,4173.589844,4166.025879,4185.897461,4186.282227,4184.358887,4190.641113,4199.358887,4204.102539,4210.000000,4227.563965,4191.153809,4204.871582,4195.384766,4199.487305,3189.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.066288,108.000000,0.000000,4158.205078,4165.641113,4173.333496,4184.871582,4186.410156,4205.769043,4213.846191,4213.461426,4212.948730,4227.692383,4186.282227,4200.000000,4215.000000,4202.179688,3401.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,27.000000,0.000000,0.316081,-0.460022,-0.540894,-0.629211,0.931167,0.360845,-0.025879,-85.087357,-111.555656,39.478142
1589527725.074116,109.000000,0.000000,4146.794922,4160.897461,4170.128418,4179.871582,4186.794922,4219.871582,4220.512695,4212.307617,4216.666504,4230.256348,4185.512695,4191.922852,4196.666504,4183.589844,3385.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.081943,110.000000,0.000000,4137.436035,4153.077148,4161.922852,4173.974121,4190.384766,4220.256348,4216.538574,4206.538574,4215.000000,4219.615234,4179.487305,4182.563965,4178.846191,4151.410156,3234.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.089870,111.000000,0.000000,4134.615234,4151.153809,4156.282227,4170.641113,4192.563965,4216.025879,4214.615234,4213.589844,4216.025879,4214.102539,4174.743652,4177.948730,4205.256348,4139.230957,3189.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.097797,112.000000,0.000000,4137.436035,4152.563965,4163.846191,4172.179688,4192.051270,4219.230957,4218.077148,4218.846191,4219.358887,4225.000000,4180.641113,4184.102539,4222.051270,4148.717773,3401.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,28.000000,0.000000,0.318151,-0.459656,-0.540771,-0.628540,0.919448,0.396979,-0.017090,-84.489204,-112.153809,38.580910
