title:15_data_12_label2, start timestamp:1589529052.712769, stop timestamp:1589529090.631489, headset type:EPOCPLUS, headset serial:4A2C1027, headset firmware:633, subject name:Gosha, channels:50, sampling rate:eeg_128;mot_32, samples:4847      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1589529052.712769,37.000000,0.000000,4182.436035,4198.717773,4185.769043,4197.692383,4096.153809,4201.282227,4186.666504,4199.615234,4205.769043,4148.077148,4187.436035,4198.461426,4165.641113,4192.436035,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589529052.720699,38.000000,0.000000,4173.589844,4197.307617,4180.769043,4190.769043,4094.358887,4201.410156,4196.666504,4197.051270,4204.230957,4135.897461,4181.538574,4196.666504,4163.205078,4181.410156,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589529052.728530,39.000000,0.000000,4176.794922,4201.922852,4182.820313,4188.205078,4092.179443,4205.256348,4211.282227,4209.487305,4217.948730,4144.358887,4195.000000,4206.922852,4158.974121,4190.641113,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589529052.736460,40.000000,0.000000,4183.974121,4207.692383,4185.641113,4194.743652,4099.230957,4210.256348,4209.743652,4218.589844,4225.256348,4155.897461,4199.487305,4213.205078,4147.307617,4199.871582,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,10.000000,0.000000,0.436652,-0.460938,-0.495178,-0.593018,0.980484,0.178225,0.078126,-87.779053,-118.583961,40.823986
1589529052.744291,41.000000,0.000000,4184.743652,4206.794922,4187.051270,4199.743652,4108.717773,4213.846191,4198.974121,4208.589844,4218.974121,4151.025879,4190.000000,4209.743652,4139.358887,4193.717773,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589529052.752221,42.000000,0.000000,4186.282227,4202.820313,4194.743652,4202.179688,4108.461426,4212.307617,4199.358887,4199.743652,4214.871582,4155.897461,4195.897461,4211.922852,4154.615234,4196.025879,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589529052.760051,43.000000,0.000000,4189.743652,4202.436035,4202.051270,4203.461426,4101.153809,4202.051270,4205.769043,4201.025879,4216.282227,4162.051270,4199.743652,4216.025879,4164.487305,4201.153809,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589529052.767981,44.000000,0.000000,4185.769043,4199.615234,4195.641113,4197.307617,4092.564209,4187.307617,4202.820313,4199.487305,4213.717773,4150.128418,4188.077148,4209.743652,4148.974121,4191.538574,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,11.000000,0.000000,0.436450,-0.461182,-0.494690,-0.593384,0.968765,0.182132,0.075685,-84.788284,-118.135345,39.926758
1589529052.775811,45.000000,0.000000,4184.487305,4197.179688,4186.282227,4194.102539,4090.641113,4185.769043,4192.436035,4197.820313,4205.128418,4142.179688,4185.000000,4204.358887,4158.846191,4183.717773,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589529052.783741,46.000000,0.000000,4183.461426,4199.871582,4185.897461,4200.256348,4099.487305,4198.974121,4187.051270,4198.974121,4203.846191,4140.641113,4190.769043,4205.000000,4198.333496,4184.871582,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
