title:15_data_7_label0, start timestamp:1589527908.302704, stop timestamp:1589527945.320960, headset type:EPOCPLUS, headset serial:4A2C1027, headset firmware:633, subject name:Gosha, channels:50, sampling rate:eeg_128;mot_32, samples:4731      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1589527908.302704,100.000000,0.000000,4210.000000,4217.436035,4197.436035,4217.948730,4287.307617,4204.871582,4196.538574,4197.179688,4227.179688,4187.563965,4200.384766,4192.820313,4570.384766,4218.846191,3387.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,25.000000,0.000000,0.357399,-0.485779,-0.594482,-0.531860,0.932143,0.247074,-0.186526,-86.134125,-115.443657,27.664606
1589527908.310631,101.000000,0.000000,4208.461426,4214.743652,4197.307617,4219.487305,4286.922852,4208.846191,4202.820313,4199.102539,4227.051270,4190.128418,4196.922852,4199.102539,4577.948730,4219.358887,3383.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527908.318458,102.000000,0.000000,4199.230957,4201.410156,4187.563965,4212.820313,4280.256348,4203.717773,4200.256348,4203.205078,4232.307617,4189.102539,4189.871582,4197.820313,4553.846191,4213.461426,3223.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527908.326285,103.000000,0.000000,4196.538574,4197.820313,4184.230957,4207.563965,4276.538574,4201.025879,4198.461426,4200.897461,4228.333496,4185.897461,4185.769043,4188.333496,4491.538574,4213.974121,3175.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527908.334010,104.000000,0.000000,4199.871582,4203.333496,4186.410156,4206.410156,4273.846191,4200.256348,4196.538574,4196.666504,4220.128418,4182.307617,4184.615234,4183.589844,4408.589844,4218.205078,3387.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,26.000000,0.000000,0.356647,-0.485962,-0.594238,-0.532471,0.925795,0.253910,-0.190433,-86.881821,-113.051041,26.617838
1589527908.341937,105.000000,0.000000,4199.743652,4202.179688,4184.230957,4209.615234,4273.077148,4198.461426,4198.077148,4202.820313,4225.128418,4180.384766,4181.153809,4191.410156,4442.307617,4219.102539,3383.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527908.349764,106.000000,0.000000,4201.538574,4198.077148,4183.461426,4213.333496,4277.563965,4202.179688,4204.230957,4204.871582,4232.307617,4184.358887,4181.666504,4196.538574,4579.230957,4218.974121,3223.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527908.357591,107.000000,0.000000,4209.487305,4203.333496,4190.897461,4215.897461,4283.846191,4208.077148,4207.820313,4202.948730,4235.641113,4200.384766,4196.794922,4199.743652,4612.436035,4224.615234,3175.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527908.365316,108.000000,0.000000,4217.820313,4210.384766,4201.153809,4220.256348,4286.282227,4209.487305,4209.615234,4215.256348,4246.538574,4218.077148,4216.282227,4212.692383,4633.974121,4241.538574,3387.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,27.000000,0.000000,0.355772,-0.486389,-0.593811,-0.533142,0.938491,0.267094,-0.188479,-85.984589,-112.452888,26.019684
1589527908.373242,109.000000,0.000000,4221.410156,4209.487305,4207.563965,4222.307617,4281.922852,4207.179688,4211.282227,4219.358887,4253.077148,4220.000000,4221.282227,4223.461426,4764.743652,4253.333496,3383.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
