0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,4202.308,4188.846,4201.282,4187.949,4186.795,4202.179,4235.769,4205.769,4216.026,4252.564,4241.282,4202.692,4256.667,4222.564,сжать руку
0,4209.103,4191.538,4211.154,4191.282,4200.0,4202.564,4241.923,4209.744,4222.692,4252.051,4248.205,4210.128,4257.051,4227.949,сжать руку
0,4199.487,4179.231,4209.103,4188.846,4193.974,4198.462,4234.615,4209.487,4228.077,4243.846,4233.59,4204.872,4243.205,4221.282,сжать руку
0,4194.359,4176.795,4207.179,4187.949,4191.026,4194.231,4217.436,4198.718,4215.641,4240.769,4227.308,4202.051,4241.667,4216.41,сжать руку
0,4198.077,4179.615,4205.641,4186.41,4199.615,4197.179,4214.231,4187.179,4197.692,4236.282,4233.59,4201.026,4254.744,4215.513,сжать руку
0,4204.487,4188.974,4203.846,4187.949,4204.744,4200.256,4223.974,4193.718,4215.513,4234.744,4236.538,4201.667,4254.872,4221.154,сжать руку
0,4210.0,4203.718,4207.821,4195.897,4206.282,4198.846,4220.256,4202.564,4234.359,4240.641,4242.308,4206.538,4250.641,4232.179,сжать руку
0,4213.846,4206.282,4214.359,4197.308,4206.026,4199.487,4210.128,4192.949,4198.205,4240.769,4248.718,4206.41,4260.0,4235.769,сжать руку
0,4216.795,4199.744,4216.41,4195.0,4194.872,4198.59,4219.615,4191.154,4174.615,4237.949,4243.974,4201.41,4260.0,4230.0,сжать руку
0,4218.077,4201.026,4222.179,4198.333,4185.513,4194.231,4232.821,4207.308,4210.128,4243.333,4240.641,4203.205,4253.59,4228.077,сжать руку
0,4210.641,4200.256,4225.385,4197.949,4193.59,4196.026,4229.487,4208.205,4217.821,4243.59,4240.897,4204.872,4255.128,4229.744,сжать руку
0,4200.513,4189.872,4216.154,4192.436,4200.0,4200.128,4226.154,4193.718,4185.385,4240.513,4242.308,4204.231,4255.769,4230.641,сжать руку
0,4200.0,4184.359,4211.41,4191.538,4192.308,4202.179,4234.487,4197.821,4200.897,4250.0,4249.615,4208.846,4254.359,4229.744,сжать руку
0,4195.256,4181.026,4212.564,4188.846,4191.282,4206.41,4231.41,4207.436,4226.795,4250.128,4245.769,4203.462,4246.026,4217.949,сжать руку
0,4185.641,4179.872,4206.026,4185.0,4200.385,4202.949,4211.41,4196.538,4196.154,4231.026,4228.846,4188.462,4236.538,4205.769,сжать руку
0,4186.923,4183.846,4199.359,4186.923,4197.051,4199.231,4208.077,4189.103,4176.026,4223.462,4224.872,4186.026,4237.692,4209.744,сжать руку
0,4189.872,4179.872,4198.333,4187.308,4186.154,4207.564,4227.436,4201.41,4199.487,4228.205,4229.359,4189.359,4234.103,4217.179,сжать руку
0,4186.026,4174.231,4198.333,4184.103,4186.026,4209.231,4233.974,4210.0,4210.128,4230.256,4229.615,4186.667,4228.462,4216.538,сжать руку
0,4189.487,4183.077,4201.538,4186.282,4198.205,4204.487,4219.103,4198.333,4188.462,4231.41,4232.179,4187.051,4240.897,4219.744,сжать руку
0,4200.641,4191.795,4205.513,4192.949,4207.308,4208.59,4211.923,4187.308,4179.359,4227.179,4231.538,4191.154,4247.179,4223.718,сжать руку
0,4206.667,4194.615,4206.667,4198.205,4208.846,4215.128,4227.308,4196.154,4204.103,4229.359,4231.538,4198.974,4238.718,4222.692,сжать руку
0,4208.718,4203.974,4208.333,4200.128,4209.615,4216.282,4236.026,4209.487,4221.026,4243.718,4243.59,4211.282,4240.385,4226.795,сжать руку
0,4210.0,4205.641,4205.128,4197.436,4206.154,4210.128,4221.026,4202.564,4200.513,4241.923,4245.513,4208.333,4242.179,4228.59,сжать руку
0,4214.103,4196.795,4204.359,4195.769,4195.641,4205.769,4220.128,4199.103,4194.231,4235.128,4242.692,4197.692,4238.077,4227.308,сжать руку
0,4213.333,4190.641,4207.179,4196.923,4189.103,4210.385,4232.308,4204.487,4205.385,4237.436,4242.179,4197.564,4234.487,4223.974,сжать руку
0,4199.359,4186.923,4199.615,4193.333,4202.308,4210.0,4221.154,4196.795,4185.128,4227.051,4227.436,4192.436,4225.769,4213.205,сжать руку
0,4194.487,4182.949,4193.462,4192.051,4208.333,4204.487,4212.179,4191.026,4167.949,4215.641,4216.026,4183.205,4220.769,4207.949,сжать руку
