0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,4208.077,3863.718,4216.538,4211.667,4276.795,4219.359,4218.205,4212.436,3941.538,4230.128,4221.154,4238.846,4187.436,4207.949,сжать руку
0,4211.538,3865.128,4219.231,4216.026,4279.615,4228.974,4219.744,4204.359,3940.641,4239.103,4232.949,4240.385,4204.103,4210.128,сжать руку
0,4207.179,3849.231,4215.769,4207.821,4272.564,4224.615,4219.231,4209.487,3945.128,4248.462,4235.256,4244.615,4210.128,4213.205,сжать руку
0,4201.026,3835.769,4214.615,4203.077,4271.154,4217.179,4218.59,4213.333,3946.154,4249.615,4233.333,4247.564,4196.282,4218.205,сжать руку
0,4203.077,3836.41,4217.436,4208.59,4276.41,4222.308,4215.769,4204.744,3942.308,4243.718,4236.41,4246.923,4186.667,4214.487,сжать руку
0,4215.128,3844.744,4226.154,4211.026,4281.282,4226.026,4220.128,4210.769,3949.487,4247.949,4243.846,4252.436,4195.128,4214.103,сжать руку
0,4223.718,3851.667,4233.077,4212.692,4281.923,4219.231,4218.077,4213.077,3950.897,4252.436,4249.487,4259.359,4204.744,4222.051,сжать руку
0,4219.487,3847.051,4224.872,4212.692,4282.692,4215.256,4207.051,4196.667,3937.051,4242.179,4245.513,4250.897,4200.513,4220.769,сжать руку
0,4213.718,3835.513,4215.256,4209.615,4282.564,4218.974,4210.513,4190.897,3931.026,4234.872,4234.103,4239.872,4188.077,4214.615,сжать руку
0,4209.359,3824.872,4214.615,4207.179,4276.282,4215.769,4216.282,4197.436,3930.769,4227.308,4224.103,4240.385,4178.077,4212.051,сжать руку
0,4201.923,3818.077,4211.538,4206.282,4267.436,4210.0,4207.564,4196.41,3921.795,4207.308,4216.41,4235.0,4175.256,4206.282,сжать руку
0,4201.667,3813.718,4206.923,4204.744,4264.103,4218.974,4205.385,4192.436,3920.0,4200.385,4209.872,4228.077,4176.154,4203.077,сжать руку
0,4204.231,3806.538,4209.231,4202.821,4261.923,4226.923,4210.769,4197.179,3922.436,4211.923,4206.923,4233.974,4173.846,4206.154,сжать руку
