0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,4207.179,4171.282,4240.641,4182.821,4194.231,4185.385,4152.051,4151.154,4169.487,4192.436,4567.436,4249.615,3837.821,4527.949,разжать руку
0,4206.923,4157.179,4236.538,4176.923,4192.564,4182.308,4173.846,4141.795,4170.641,4180.385,4563.205,4240.769,3821.667,4512.692,разжать руку
0,4196.795,4144.359,4233.462,4171.41,4187.179,4174.231,4203.846,4187.564,4162.949,4163.846,4549.744,4235.385,3799.103,4498.462,разжать руку
0,4196.667,4158.718,4237.051,4177.949,4189.872,4178.077,4187.436,4194.744,4161.795,4171.795,4549.103,4233.846,3796.282,4487.436,разжать руку
0,4198.205,4174.359,4232.436,4183.077,4198.462,4175.897,4185.128,4160.513,4157.308,4167.436,4544.103,4222.051,3783.462,4473.974,разжать руку
0,4189.103,4166.795,4223.718,4178.333,4194.231,4161.795,4229.872,4157.179,4140.128,4137.564,4521.667,4205.897,3756.154,4469.231,разжать руку
0,4191.795,4168.205,4227.692,4181.282,4198.205,4169.487,4232.821,4180.385,4141.795,4136.41,4517.949,4207.564,3744.103,4477.308,разжать руку
0,4210.128,4187.692,4237.821,4189.615,4223.718,4195.513,4181.41,4194.872,4170.128,4173.205,4538.462,4222.692,3741.026,4483.462,разжать руку
0,4211.538,4178.077,4234.744,4182.564,4223.59,4197.179,4167.308,4184.103,4174.872,4182.051,4532.308,4217.949,3717.564,4475.0,разжать руку
0,4197.949,4152.564,4223.974,4169.744,4197.821,4183.077,4197.051,4157.821,4148.846,4152.821,4499.103,4199.487,3686.026,4461.026,разжать руку
0,4201.795,4158.59,4230.0,4173.718,4196.538,4185.513,4200.256,4167.051,4148.974,4149.744,4501.154,4203.974,3681.41,4454.872,разжать руку
0,4212.051,4173.59,4238.718,4182.308,4211.41,4190.385,4189.231,4198.462,4166.795,4173.718,4527.179,4214.359,3683.974,4448.077,разжать руку
0,4205.769,4173.718,4229.744,4180.769,4206.923,4182.564,4195.897,4187.564,4154.103,4171.282,4520.385,4203.718,3670.385,4437.564,разжать руку
0,4205.769,4178.846,4227.308,4182.308,4207.051,4182.949,4196.026,4165.769,4140.769,4161.667,4516.282,4200.641,3675.769,4438.59,разжать руку
0,4222.692,4187.692,4244.359,4192.308,4225.256,4194.359,4189.744,4176.538,4156.923,4173.59,4538.205,4211.667,3698.718,4444.487,разжать руку
0,4226.41,4183.462,4244.487,4194.231,4221.667,4195.513,4195.769,4181.667,4165.641,4180.0,4539.231,4205.256,3687.308,4434.615,разжать руку
0,4206.923,4174.744,4224.103,4183.077,4197.308,4182.308,4217.821,4172.179,4147.308,4166.026,4521.538,4187.308,3649.231,4415.897,разжать руку
0,4199.744,4172.949,4219.615,4179.103,4196.282,4178.846,4210.513,4178.333,4142.564,4153.974,4525.385,4185.385,3652.949,4414.744,разжать руку
0,4208.974,4173.462,4229.487,4184.872,4215.256,4193.59,4178.462,4186.282,4162.949,4157.308,4534.615,4194.103,3687.179,4425.513,разжать руку
0,4202.564,4161.923,4220.641,4178.333,4208.846,4188.59,4224.487,4185.641,4156.667,4147.179,4513.077,4182.051,3681.026,4415.769,разжать руку
0,4188.59,4156.667,4209.231,4170.0,4193.205,4174.103,4273.205,4195.513,4134.487,4127.308,4497.821,4163.718,3659.103,4400.641,разжать руку
0,4195.641,4183.59,4221.667,4184.231,4215.513,4197.949,4196.282,4191.795,4151.538,4139.872,4514.744,4170.513,3671.795,4401.154,разжать руку
0,4207.308,4201.026,4233.974,4200.897,4248.333,4226.538,4126.538,4166.282,4177.821,4167.949,4524.744,4180.256,3695.769,4401.282,разжать руку
0,4196.026,4177.051,4223.718,4190.513,4237.436,4205.513,4178.333,4164.103,4165.256,4161.282,4509.872,4162.692,3688.974,4390.0,разжать руку
0,4183.974,4161.282,4214.615,4178.077,4210.256,4178.974,4221.154,4181.538,4148.846,4142.308,4499.744,4147.821,3669.744,4383.077,разжать руку
0,4192.436,4173.846,4218.462,4179.359,4208.333,4184.359,4192.179,4174.744,4151.923,4143.974,4501.795,4151.026,3670.0,4381.026,разжать руку
0,4198.333,4173.974,4220.641,4178.974,4211.667,4182.436,4181.538,4180.0,4155.0,4146.41,4498.974,4147.436,3676.282,4359.615,разжать руку
0,4198.462,4168.718,4223.718,4184.744,4211.41,4174.359,4204.615,4209.231,4162.436,4160.897,4498.974,4150.256,3686.538,4335.513,разжать руку
0,4198.077,4174.103,4224.487,4188.59,4209.872,4180.128,4212.692,4184.231,4154.359,4174.231,4492.821,4154.359,3686.41,4333.718,разжать руку
0,4196.41,4179.231,4217.179,4180.256,4207.436,4186.154,4200.128,4131.923,4133.718,4158.59,4481.41,4141.026,3681.154,4344.103,разжать руку
0,4211.795,4195.385,4221.795,4186.154,4218.974,4192.051,4191.667,4149.615,4143.718,4157.308,4490.128,4143.333,3702.692,4355.128,разжать руку
0,4236.538,4210.128,4234.487,4203.718,4227.436,4195.0,4195.385,4185.513,4156.795,4175.128,4501.026,4161.154,3727.051,4366.154,разжать руку
0,4245.385,4213.846,4242.051,4208.846,4222.821,4192.308,4182.436,4175.513,4151.923,4182.692,4505.256,4171.026,3735.897,4378.59,разжать руку
0,4248.846,4224.359,4250.513,4214.744,4230.897,4195.897,4170.385,4182.821,4158.462,4187.308,4520.641,4179.487,3749.744,4380.769,разжать руку
0,4253.846,4235.256,4256.667,4228.462,4244.615,4203.974,4212.051,4210.513,4173.077,4189.231,4535.256,4184.744,3760.256,4370.0,разжать руку
0,4245.641,4228.718,4245.385,4226.41,4236.795,4204.359,4250.513,4203.205,4168.59,4183.59,4522.949,4178.333,3745.897,4355.769,разжать руку
0,4237.051,4218.205,4236.282,4216.795,4230.0,4207.051,4205.769,4181.667,4164.615,4193.718,4505.0,4176.795,3740.256,4346.41,разжать руку
0,4239.359,4222.949,4241.41,4217.564,4246.923,4218.59,4153.718,4182.564,4184.103,4219.231,4505.256,4182.179,3756.41,4345.0,разжать руку
0,4228.974,4214.615,4235.256,4211.923,4242.949,4209.231,4195.897,4185.256,4181.41,4214.103,4497.949,4170.897,3747.436,4341.795,разжать руку
0,4211.923,4191.795,4226.538,4201.795,4217.179,4188.59,4242.308,4180.0,4147.949,4185.385,4477.179,4155.641,3718.974,4329.103,разжать руку
0,4209.103,4186.026,4228.333,4202.564,4213.59,4188.333,4197.821,4177.821,4137.308,4182.949,4463.59,4154.615,3703.59,4320.641,разжать руку
0,4206.026,4188.718,4223.077,4200.128,4220.641,4196.282,4169.359,4173.333,4151.538,4190.769,4453.846,4151.41,3691.667,4325.256,разжать руку
0,4194.615,4181.41,4211.795,4191.795,4218.59,4193.205,4195.128,4171.41,4154.744,4183.462,4446.538,4136.282,3664.359,4321.154,разжать руку
0,4197.051,4185.385,4215.385,4199.359,4222.308,4186.538,4193.077,4177.308,4152.179,4184.744,4448.077,4131.154,3656.026,4314.231,разжать руку
0,4220.256,4215.513,4231.154,4216.154,4242.179,4201.154,4179.231,4177.051,4168.718,4214.615,4453.59,4148.846,3693.846,4330.385,разжать руку
0,4226.795,4217.179,4234.231,4215.128,4242.179,4212.436,4201.795,4185.513,4184.231,4231.026,4454.744,4158.333,3699.744,4342.179,разжать руку
0,4206.282,4185.256,4222.308,4202.949,4217.564,4193.077,4227.821,4194.872,4175.385,4205.128,4441.154,4143.846,3642.949,4325.897,разжать руку
0,4205.769,4191.41,4220.769,4202.821,4216.923,4186.923,4218.205,4176.282,4168.974,4195.256,4427.564,4137.564,3624.103,4314.359,разжать руку
0,4224.231,4220.128,4237.692,4213.205,4239.872,4204.103,4192.821,4153.077,4175.897,4213.462,4427.692,4148.462,3656.538,4316.41,разжать руку
0,4221.795,4212.564,4245.256,4218.077,4242.051,4200.128,4180.128,4159.103,4176.41,4208.59,4428.846,4151.154,3655.128,4312.179,разжать руку
0,4207.692,4189.103,4232.436,4208.718,4222.051,4185.641,4192.179,4173.974,4167.949,4185.256,4418.333,4144.103,3623.077,4305.0,разжать руку
0,4205.385,4195.256,4222.692,4203.077,4214.872,4192.308,4199.231,4169.359,4167.308,4189.487,4410.385,4139.872,3614.359,4298.59,разжать руку
0,4208.205,4204.359,4224.744,4208.462,4221.923,4197.308,4186.923,4173.846,4171.41,4208.462,4412.308,4136.41,3628.333,4287.949,разжать руку
0,4210.769,4189.359,4227.821,4207.692,4224.872,4194.615,4202.564,4200.128,4172.564,4209.872,4409.359,4139.872,3631.538,4279.103,разжать руку
0,4212.564,4174.487,4223.846,4200.256,4219.615,4195.256,4236.667,4204.615,4173.077,4204.615,4402.179,4144.103,3608.718,4265.641,разжать руку
0,4209.872,4181.154,4221.538,4203.462,4221.282,4197.949,4226.538,4176.667,4172.949,4208.974,4397.949,4135.128,3596.795,4247.179,разжать руку
0,4208.718,4196.538,4224.744,4208.205,4234.359,4206.923,4185.513,4152.436,4173.974,4218.974,4399.359,4128.077,3609.744,4241.154,разжать руку
