0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,4056.795,4223.077,4223.205,4204.359,4200.641,4236.41,4241.282,4276.538,4244.872,4211.667,4261.154,4208.333,4248.59,4246.795,1_0
0,4067.308,4230.897,4231.41,4221.154,4178.462,4247.179,4269.615,4298.846,4237.949,4224.487,4280.385,4223.462,4263.077,4263.718,1_0
0,4069.615,4233.974,4232.179,4226.41,4193.846,4259.231,4280.256,4316.667,4282.436,4243.846,4280.385,4224.615,4263.974,4265.769,1_0
0,4056.282,4229.872,4223.333,4208.718,4217.564,4260.385,4263.077,4292.179,4296.41,4220.897,4264.487,4213.333,4249.872,4249.872,1_0
0,4055.0,4232.179,4221.795,4206.923,4213.846,4277.436,4266.154,4276.154,4298.462,4206.923,4268.077,4212.564,4255.128,4250.128,1_0
0,4049.487,4224.103,4222.564,4212.692,4178.333,4258.077,4250.897,4285.0,4301.923,4212.564,4248.333,4199.103,4246.795,4248.205,1_0
0,4049.103,4224.872,4226.154,4224.231,4178.077,4243.846,4247.436,4294.231,4292.179,4221.41,4250.256,4199.103,4249.103,4254.231,1_0
0,4061.923,4238.077,4233.462,4225.128,4210.128,4276.026,4273.59,4289.744,4269.744,4234.744,4286.282,4218.077,4272.308,4267.179,1_0
0,4067.949,4239.231,4229.872,4212.949,4214.744,4282.436,4275.897,4280.256,4254.872,4240.0,4273.718,4214.231,4269.615,4260.128,1_0
0,4070.513,4233.462,4223.59,4212.692,4217.308,4266.026,4264.359,4282.308,4253.846,4232.308,4257.821,4208.205,4260.0,4257.949,1_0
0,4061.282,4229.359,4225.128,4219.487,4194.744,4255.256,4253.462,4285.0,4253.333,4211.667,4275.513,4208.333,4256.282,4258.462,1_0
0,4048.077,4230.128,4225.256,4226.41,4157.308,4239.872,4243.462,4286.41,4265.641,4203.077,4268.846,4203.718,4253.205,4250.641,1_0
0,4051.667,4227.564,4223.205,4218.718,4189.103,4241.667,4257.949,4298.205,4290.897,4219.872,4252.821,4204.872,4258.205,4251.41,1_0
0,4062.821,4230.256,4228.718,4212.308,4241.41,4274.103,4291.41,4314.231,4317.308,4240.0,4267.436,4213.974,4266.41,4263.59,1_0
0,4062.564,4240.0,4233.462,4223.333,4220.513,4282.179,4289.872,4302.564,4284.615,4237.692,4280.0,4217.821,4268.205,4265.513,1_0
0,4047.821,4227.949,4225.385,4215.513,4181.41,4247.821,4247.179,4274.103,4220.641,4217.051,4260.769,4200.897,4254.744,4245.641,1_0
0,4049.615,4224.359,4225.385,4211.923,4195.769,4242.308,4245.897,4285.641,4247.051,4224.872,4257.179,4196.795,4251.026,4243.462,1_0
0,4080.385,4262.436,4240.641,4246.795,4220.513,4286.923,4294.744,4317.564,4324.872,4258.718,4289.359,4230.769,4277.051,4275.256,1_0
0,4080.897,4262.179,4235.256,4240.513,4222.692,4283.077,4278.333,4287.949,4311.026,4240.256,4280.641,4232.564,4273.077,4273.205,1_0
0,4048.077,4218.974,4213.846,4194.615,4213.333,4228.333,4222.949,4245.128,4244.103,4194.872,4236.538,4194.872,4235.513,4237.308,1_0
0,4061.538,4234.615,4222.179,4214.615,4209.231,4253.59,4257.179,4270.0,4253.718,4217.051,4253.974,4208.077,4252.692,4252.821,1_0
0,4086.282,4260.769,4235.641,4245.128,4212.179,4298.846,4292.436,4288.974,4283.205,4249.615,4297.436,4236.923,4289.359,4279.615,1_0
0,4063.077,4233.077,4226.282,4217.308,4186.026,4256.538,4254.872,4265.128,4264.103,4229.103,4280.256,4213.077,4263.077,4253.205,1_0
0,4055.769,4228.205,4229.103,4207.821,4175.769,4234.615,4254.103,4276.154,4261.538,4227.308,4259.103,4204.231,4244.231,4244.359,1_0
0,4076.667,4252.564,4237.692,4226.923,4229.744,4270.256,4278.846,4307.051,4278.974,4248.077,4277.436,4228.077,4270.128,4270.385,1_0
0,4076.667,4248.974,4234.872,4224.744,4252.179,4278.333,4265.0,4291.282,4289.744,4232.051,4284.359,4226.154,4278.077,4270.897,1_0
0,4071.795,4243.846,4234.231,4226.026,4206.282,4265.385,4261.282,4270.769,4298.462,4225.897,4275.641,4219.744,4267.821,4260.513,1_0
0,4068.462,4244.487,4228.333,4224.872,4192.692,4253.59,4260.641,4268.974,4274.744,4242.692,4264.615,4220.513,4259.744,4259.615,1_0
0,4058.974,4237.051,4223.846,4212.436,4204.615,4249.359,4251.667,4262.949,4254.103,4233.077,4257.564,4213.846,4259.103,4258.59,1_0
0,4067.949,4250.513,4233.59,4235.513,4187.821,4270.0,4274.487,4272.564,4297.821,4228.462,4280.641,4224.872,4276.795,4270.897,1_0
0,4070.641,4255.513,4234.103,4242.564,4196.282,4271.026,4268.718,4269.103,4301.538,4233.333,4293.333,4228.205,4274.231,4272.821,1_0
0,4050.513,4231.667,4224.744,4202.051,4236.795,4255.641,4242.692,4250.0,4252.564,4223.718,4262.692,4209.103,4248.333,4256.154,1_0
0,4056.026,4234.872,4229.744,4204.231,4236.923,4281.538,4273.205,4269.744,4281.282,4234.231,4254.231,4216.282,4256.795,4260.256,1_0
0,4071.154,4255.385,4234.359,4238.333,4197.692,4292.692,4290.256,4283.333,4300.641,4246.923,4275.897,4231.538,4275.513,4269.615,1_0
0,4056.538,4245.385,4225.128,4229.872,4178.462,4249.103,4259.231,4250.256,4246.795,4217.821,4271.282,4213.077,4256.538,4255.897,1_0
0,4042.051,4229.359,4221.282,4203.077,4190.769,4230.897,4252.436,4246.154,4251.538,4195.513,4245.641,4193.846,4236.026,4244.359,1_0
0,4051.538,4236.538,4226.538,4203.333,4214.359,4258.974,4267.308,4279.231,4273.59,4226.282,4244.872,4205.897,4248.846,4256.795,1_0
0,4066.282,4248.462,4231.154,4223.846,4226.667,4271.282,4270.641,4282.436,4236.026,4247.821,4277.308,4227.051,4277.179,4274.231,1_0
0,4067.436,4252.051,4234.615,4237.692,4205.897,4261.154,4265.513,4276.923,4257.436,4231.667,4290.256,4230.0,4280.256,4270.897,1_0
0,4065.513,4256.538,4235.128,4236.026,4198.974,4271.282,4266.795,4294.359,4330.641,4237.564,4276.41,4226.795,4265.513,4266.923,1_0
0,4062.051,4255.769,4230.0,4229.744,4210.0,4281.538,4268.333,4287.179,4304.231,4243.205,4268.462,4220.385,4260.897,4270.0,1_0
0,4048.59,4240.256,4223.718,4218.59,4200.769,4254.359,4258.846,4247.821,4227.436,4202.436,4264.615,4203.077,4257.051,4255.256,1_0
0,4047.821,4237.436,4222.949,4210.641,4206.795,4249.872,4258.205,4257.949,4238.974,4208.974,4267.821,4207.821,4261.923,4250.0,1_0
0,4060.256,4251.026,4228.846,4215.769,4222.308,4285.385,4271.41,4299.872,4291.667,4256.667,4274.487,4230.0,4276.795,4269.231,1_0
0,4062.179,4255.385,4231.154,4228.077,4203.205,4283.205,4266.795,4289.615,4308.974,4246.154,4274.103,4226.667,4278.462,4272.821,1_0
0,4050.385,4243.59,4224.231,4224.744,4175.256,4238.333,4237.564,4249.872,4264.744,4217.821,4263.846,4204.487,4264.487,4253.974,1_0
0,4048.205,4240.641,4223.59,4213.846,4190.513,4236.026,4238.846,4248.974,4215.769,4227.949,4262.564,4204.359,4260.513,4253.974,1_0
0,4062.436,4259.744,4229.872,4227.308,4228.974,4280.641,4271.667,4274.872,4256.282,4243.59,4280.256,4226.667,4277.051,4275.385,1_0
0,4062.821,4258.205,4230.256,4232.821,4234.744,4290.128,4271.923,4281.282,4295.256,4238.077,4278.974,4231.795,4276.154,4273.077,1_0
0,4051.923,4238.974,4228.205,4221.795,4211.282,4269.359,4258.205,4291.923,4273.462,4221.026,4261.667,4220.641,4257.821,4257.564,1_0
0,4053.462,4241.923,4228.718,4221.282,4193.462,4270.128,4265.256,4302.308,4287.308,4213.974,4265.513,4221.41,4258.205,4259.744,1_0
0,4051.282,4238.205,4226.026,4214.231,4185.256,4272.821,4266.026,4279.615,4294.615,4216.282,4274.615,4221.538,4262.051,4256.026,1_0
0,4048.077,4229.487,4226.154,4211.41,4193.333,4271.538,4257.949,4288.846,4264.487,4227.564,4280.897,4222.308,4265.641,4250.897,1_0
0,4057.692,4247.436,4233.333,4229.231,4214.487,4277.949,4258.59,4329.359,4274.872,4239.231,4280.513,4227.051,4270.769,4258.846,1_0
0,4053.974,4257.821,4230.0,4233.077,4219.103,4266.41,4255.513,4327.051,4283.462,4225.641,4256.923,4212.436,4252.949,4250.0,1_0
0,4036.282,4240.0,4219.103,4219.615,4211.41,4245.0,4244.744,4308.974,4246.282,4190.256,4239.231,4192.564,4224.359,4228.333,1_0
0,4039.359,4240.641,4224.231,4225.641,4197.564,4252.949,4253.718,4329.359,4237.179,4178.333,4254.359,4197.051,4224.615,4229.103,1_0
0,4058.846,4264.872,4235.385,4246.154,4192.564,4276.923,4278.59,4360.256,4265.256,4206.154,4268.462,4213.205,4242.436,4246.667,1_0
0,4058.077,4263.462,4232.949,4243.59,4205.385,4270.385,4264.231,4357.051,4262.436,4217.692,4246.667,4205.769,4237.564,4245.385,1_0
0,4044.487,4242.821,4226.282,4222.692,4207.692,4245.256,4227.179,4337.821,4220.385,4189.744,4236.41,4189.615,4229.359,4234.103,1_0
