EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
4204.358886999999,4216.794922,4208.333496,4203.846191,4215.0,4206.794922,4201.794922,4198.461426,4203.205078,4212.563965,4194.871582,4210.897461,4206.282227000001,4210.256348
4204.358886999999,4217.307617,4208.205078,4204.871582,4208.077147999999,4205.128418,4204.743652,4205.512695,4211.025879,4218.461426,4197.179688,4216.153809,4192.820313,4217.94873
4199.871582,4213.589844,4202.563965,4202.94873,4200.641113000001,4200.769043,4202.05127,4204.358886999999,4209.358886999999,4216.794922,4191.538574,4208.974121,4181.282227000001,4205.897461
4206.410156,4214.358886999999,4204.615234000001,4202.179688,4206.153809,4207.94873,4200.769043,4207.436035,4209.615234000001,4216.410156,4195.128418,4208.846191,4191.666504,4201.666504
4219.102539,4220.512695,4215.384765999999,4207.307617,4216.153809,4213.333496,4202.179688,4212.179688,4217.820313,4222.94873,4203.717772999999,4219.487305,4206.410156,4210.769043
4214.487305,4217.307617,4213.589844,4205.897461,4213.717772999999,4206.282227000001,4201.922852000001,4205.256348,4214.230957,4222.05127,4201.153809,4216.153809,4204.102539,4209.102539
4198.974121,4206.282227000001,4200.384765999999,4195.0,4203.461426,4200.641113000001,4202.436035,4199.743652,4203.974121,4218.717772999999,4194.871582,4203.205078,4196.794922,4198.717772999999
4189.230957,4201.025879,4196.666504,4190.256348,4203.717772999999,4199.102539,4201.025879,4203.333496,4203.589844,4220.128418,4191.410156,4201.282227000001,4193.461426,4191.282227000001
4189.615234000001,4202.94873,4199.743652,4191.410156,4208.846191,4197.563965,4199.743652,4208.333496,4210.384765999999,4218.333496,4184.871582,4202.05127,4189.230957,4185.0
4191.282227000001,4204.102539,4199.743652,4191.794922,4211.666504,4202.563965,4205.384765999999,4208.205078,4212.94873,4217.563965,4183.589844,4199.871582,4187.436035,4184.871582
4188.846191,4203.974121,4197.563965,4193.077147999999,4211.666504,4206.666504,4209.743652,4206.025879,4207.563965,4220.0,4186.922852000001,4198.461426,4186.666504,4188.717772999999
