EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
4184.871582,4197.179688,4200.897461,4213.589844,4174.230957,4207.94873,4201.666504,4203.717772999999,4201.025879,4202.94873,4218.333496,4212.94873,4229.871582,4206.025879
4189.102539,4202.820313,4203.974121,4216.025879,4168.717772999999,4195.384765999999,4206.025879,4204.487305,4201.025879,4214.102539,4220.512695,4219.487305,4238.333496,4217.692383
4190.256348,4207.563965,4201.025879,4216.153809,4163.333496,4196.922852000001,4203.974121,4201.025879,4204.102539,4210.0,4218.589844,4214.487305,4218.974121,4217.05127
4180.0,4195.256348,4198.333496,4211.153809,4168.717772999999,4209.487305,4198.974121,4202.563965,4205.384765999999,4204.230957,4218.717772999999,4203.717772999999,4212.820313,4203.846191
4175.769043,4185.897461,4198.077147999999,4205.0,4174.487305,4217.179688,4197.179688,4200.769043,4200.641113000001,4210.512695,4215.641113000001,4200.512695,4235.512695,4200.384765999999
4179.358886999999,4195.512695,4193.846191,4202.05127,4175.128418,4210.512695,4190.0,4191.282227000001,4195.641113000001,4203.461426,4203.205078,4201.410156,4221.538574,4201.922852000001
4187.563965,4213.974121,4194.871582,4211.538574,4173.205078,4195.897461,4184.871582,4189.358886999999,4195.0,4193.717772999999,4204.743652,4205.0,4185.897461,4208.846191
4195.897461,4225.256348,4201.153809,4224.743652,4169.358886999999,4196.410156,4187.94873,4190.384765999999,4191.794922,4201.538574,4215.384765999999,4206.922852000001,4182.436035,4214.230957
4194.871582,4230.128418,4202.692383,4227.820313,4170.897461,4200.128418,4186.025879,4184.358886999999,4183.077147999999,4198.461426,4208.077147999999,4203.589844,4199.230957,4206.410156
4190.512695,4234.871582,4202.05127,4232.94873,4181.282227000001,4190.769043,4183.589844,4186.025879,4182.307617,4185.512695,4194.230957,4200.384765999999,4206.410156,4199.487305
4186.666504,4233.461426,4196.794922,4231.282227000001,4170.512695,4180.384765999999,4184.615234000001,4186.666504,4181.153809,4182.307617,4190.0,4191.666504,4176.153809,4193.205078
4184.358886999999,4228.461426,4190.641113000001,4220.256348,4148.717772999999,4181.410156,4184.230957,4185.384765999999,4179.871582,4182.436035,4188.333496,4181.794922,4142.436035,4183.846191
4183.846191,4227.94873,4194.230957,4220.769043,4162.692383,4191.666504,4187.94873,4195.641113000001,4192.179688,4180.128418,4188.205078,4189.487305,4151.794922,4188.333496
4187.94873,4233.974121,4199.615234000001,4232.692383,4198.333496,4200.769043,4193.205078,4197.820313,4201.410156,4188.461426,4190.512695,4198.205078,4145.512695,4198.077147999999
4187.94873,4230.256348,4191.153809,4231.922852000001,4202.05127,4207.05127,4187.94873,4186.410156,4194.871582,4199.871582,4187.179688,4190.512695,4115.256348,4188.589844
4178.717772999999,4213.589844,4181.282227000001,4216.025879,4176.538574,4201.922852000001,4186.666504,4187.179688,4188.974121,4193.333496,4184.487305,4184.615234000001,4126.025879,4178.846191
4173.846191,4207.563965,4183.205078,4208.717772999999,4170.769043,4195.641113000001,4191.794922,4189.102539,4186.410156,4183.077147999999,4184.358886999999,4186.410156,4135.769043,4182.820313
4181.153809,4214.230957,4188.333496,4212.94873,4191.282227000001,4207.820313,4190.897461,4181.282227000001,4181.282227000001,4186.538574,4185.384765999999,4190.641113000001,4127.563965,4186.025879
4196.922852000001,4218.077147999999,4195.641113000001,4216.666504,4196.538574,4213.333496,4193.974121,4191.153809,4188.974121,4195.384765999999,4192.94873,4198.589844,4155.0,4193.205078
4204.871582,4217.436035,4203.077147999999,4217.436035,4168.077147999999,4194.102539,4204.871582,4207.436035,4198.461426,4197.307617,4201.153809,4205.512695,4177.692383,4204.871582
