EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
4210.0,4217.436035,4197.436035,4217.94873,4287.307617,4204.871582,4196.538574,4197.179688,4227.179688,4187.563965,4200.384765999999,4192.820313,4570.384765999999,4218.846191
4208.461426,4214.743652,4197.307617,4219.487305,4286.922852000001,4208.846191,4202.820313,4199.102539,4227.05127,4190.128418,4196.922852000001,4199.102539,4577.94873,4219.358886999999
4199.230957,4201.410156,4187.563965,4212.820313,4280.256348,4203.717772999999,4200.256348,4203.205078,4232.307617,4189.102539,4189.871582,4197.820313,4553.846191,4213.461426
4196.538574,4197.820313,4184.230957,4207.563965,4276.538574,4201.025879,4198.461426,4200.897461,4228.333496,4185.897461,4185.769043,4188.333496,4491.538574,4213.974121
4199.871582,4203.333496,4186.410156,4206.410156,4273.846191,4200.256348,4196.538574,4196.666504,4220.128418,4182.307617,4184.615234000001,4183.589844,4408.589844,4218.205078
4199.743652,4202.179688,4184.230957,4209.615234000001,4273.077147999999,4198.461426,4198.077147999999,4202.820313,4225.128418,4180.384765999999,4181.153809,4191.410156,4442.307617,4219.102539
4201.538574,4198.077147999999,4183.461426,4213.333496,4277.563965,4202.179688,4204.230957,4204.871582,4232.307617,4184.358886999999,4181.666504,4196.538574,4579.230957,4218.974121
4209.487305,4203.333496,4190.897461,4215.897461,4283.846191,4208.077147999999,4207.820313,4202.94873,4235.641113000001,4200.384765999999,4196.794922,4199.743652,4612.436035,4224.615234000001
4217.820313,4210.384765999999,4201.153809,4220.256348,4286.282227000001,4209.487305,4209.615234000001,4215.256348,4246.538574,4218.077147999999,4216.282227000001,4212.692383,4633.974121,4241.538574
4221.410156,4209.487305,4207.563965,4222.307617,4281.922852000001,4207.179688,4211.282227000001,4219.358886999999,4253.077147999999,4220.0,4221.282227000001,4223.461426,4764.743652,4253.333496
4220.384765999999,4200.256348,4208.461426,4217.436035,4279.230957,4204.102539,4208.846191,4205.256348,4246.538574,4215.897461,4218.717772999999,4222.05127,4798.333496,4249.102539
4214.615234000001,4188.205078,4202.179688,4208.461426,4281.666504,4201.666504,4203.461426,4202.436035,4243.589844,4220.128418,4216.922852000001,4218.974121,4737.692383,4236.153809
4204.615234000001,4181.794922,4188.333496,4199.358886999999,4274.487305,4198.974121,4201.666504,4206.410156,4244.230957,4217.05127,4208.205078,4211.922852000001,4764.871582,4223.205078
4197.179688,4180.897461,4181.666504,4193.333496,4264.615234000001,4199.358886999999,4203.461426,4201.922852000001,4242.692383,4204.871582,4201.538574,4201.794922,4731.282227000001,4215.769043
4192.307617,4176.666504,4186.794922,4193.333496,4269.743652,4200.641113000001,4203.077147999999,4204.358886999999,4240.641113000001,4204.487305,4203.717772999999,4200.641113000001,4594.230957,4213.333496
4185.641113000001,4169.743652,4186.794922,4190.641113000001,4272.563965,4194.102539,4198.974121,4208.205078,4233.461426,4202.436035,4196.410156,4198.974121,4587.179688,4211.153809
4185.897461,4170.384765999999,4181.922852000001,4189.102539,4266.282227000001,4191.025879,4197.94873,4199.615234000001,4227.307617,4190.641113000001,4183.846191,4190.897461,4625.384765999999,4212.179688
4191.922852000001,4173.717772999999,4184.102539,4196.538574,4270.512695,4200.512695,4199.358886999999,4194.615234000001,4229.358886999999,4193.205078,4184.358886999999,4188.589844,4567.436035,4217.307617
4189.358886999999,4173.974121,4185.769043,4199.743652,4280.769043,4204.102539,4197.307617,4198.974121,4230.384765999999,4202.94873,4183.589844,4188.461426,4502.05127,4212.179688
4183.717772999999,4175.0,4183.205078,4192.820313,4278.461426,4201.922852000001,4199.358886999999,4199.358886999999,4228.077147999999,4193.846191,4177.179688,4185.897461,4498.205078,4201.538574
4183.205078,4172.94873,4183.717772999999,4188.333496,4275.256348,4208.205078,4210.384765999999,4198.846191,4227.436035,4181.666504,4173.846191,4186.410156,4574.230957,4200.384765999999
4179.743652,4170.128418,4185.128418,4188.846191,4281.410156,4208.461426,4216.025879,4206.922852000001,4228.846191,4185.256348,4170.256348,4186.025879,4580.897461,4203.205078
4176.922852000001,4171.153809,4183.333496,4185.897461,4279.230957,4199.487305,4211.666504,4219.615234000001,4234.102539,4194.230957,4171.666504,4186.282227000001,4459.102539,4200.641113000001
4182.563965,4177.307617,4186.282227000001,4185.256348,4270.256348,4194.230957,4205.769043,4219.487305,4234.871582,4195.512695,4180.512695,4191.922852000001,4400.128418,4201.153809
4187.692383,4182.05127,4188.333496,4187.179688,4271.410156,4193.205078,4200.384765999999,4204.358886999999,4225.0,4191.538574,4182.05127,4192.307617,4345.256348,4205.384765999999
4185.384765999999,4182.436035,4188.461426,4187.05127,4275.641113000001,4195.384765999999,4196.794922,4194.743652,4218.974121,4187.820313,4178.589844,4189.615234000001,4104.358886999999,4203.205078
4186.538574,4181.666504,4193.846191,4190.0,4272.179688,4198.461426,4199.487305,4197.94873,4227.820313,4190.897461,4185.384765999999,4199.743652,3891.923096,4203.846191
4186.666504,4178.717772999999,4195.256348,4191.025879,4265.769043,4194.230957,4201.922852000001,4205.384765999999,4234.743652,4197.563965,4188.717772999999,4203.974121,3906.4101560000004,4206.922852000001
4181.282227000001,4172.179688,4187.05127,4186.153809,4263.717772999999,4193.461426,4197.307617,4205.0,4231.922852000001,4199.871582,4182.05127,4189.743652,3913.718018,4201.538574
4181.282227000001,4171.410156,4184.102539,4186.153809,4267.820313,4202.179688,4198.205078,4198.589844,4228.974121,4198.333496,4181.794922,4186.153809,3748.718018,4196.153809
4185.769043,4180.897461,4190.512695,4191.794922,4273.205078,4203.717772999999,4207.563965,4207.05127,4232.05127,4196.666504,4185.256348,4198.589844,3604.358887,4198.205078
4186.666504,4182.94873,4194.358886999999,4191.025879,4272.307617,4203.461426,4213.717772999999,4220.512695,4237.94873,4204.743652,4187.94873,4203.205078,3673.974365,4203.461426
4184.230957,4173.461426,4189.358886999999,4186.025879,4267.179688,4204.358886999999,4211.282227000001,4212.692383,4233.974121,4204.743652,4184.487305,4195.0,3821.923096,4203.717772999999
4182.94873,4167.94873,4184.102539,4185.384765999999,4264.615234000001,4200.128418,4204.230957,4197.820313,4226.794922,4187.436035,4179.615234000001,4191.282227000001,3828.076904,4200.769043
4184.358886999999,4172.179688,4188.205078,4187.563965,4267.179688,4198.589844,4202.563965,4201.538574,4230.512695,4191.538574,4183.717772999999,4199.871582,3838.076904,4201.794922
4192.05127,4178.461426,4197.05127,4189.487305,4270.0,4202.307617,4207.436035,4211.153809,4235.0,4212.179688,4189.871582,4206.410156,3967.6923829999996,4206.410156
4196.282227000001,4183.077147999999,4194.615234000001,4189.487305,4268.333496,4201.922852000001,4207.179688,4213.589844,4233.333496,4216.153809,4188.846191,4203.205078,3972.3076170000004,4205.641113000001
4190.641113000001,4182.820313,4185.384765999999,4185.641113000001,4267.307617,4197.94873,4201.666504,4216.153809,4233.717772999999,4207.436035,4186.410156,4199.743652,3851.794922,4204.102539
4187.563965,4177.692383,4184.358886999999,4184.743652,4269.871582,4198.589844,4201.538574,4214.102539,4235.512695,4206.922852000001,4187.692383,4201.410156,3883.3332520000004,4209.102539
4186.922852000001,4172.436035,4184.230957,4186.922852000001,4267.820313,4199.358886999999,4205.384765999999,4206.282227000001,4232.307617,4202.179688,4185.897461,4197.179688,4017.6923829999996,4207.179688
4186.794922,4172.307617,4179.102539,4184.871582,4261.410156,4197.307617,4202.05127,4205.769043,4230.769043,4190.641113000001,4183.846191,4188.333496,4007.179443,4200.769043
4190.897461,4180.641113000001,4180.512695,4183.974121,4262.563965,4195.0,4197.05127,4212.436035,4233.717772999999,4189.230957,4187.436035,4188.846191,3926.794922,4202.05127
4192.307617,4184.615234000001,4182.692383,4185.128418,4265.256348,4194.743652,4196.410156,4208.717772999999,4231.666504,4190.384765999999,4193.717772999999,4195.256348,3939.2307130000004,4203.333496
4186.666504,4176.282227000001,4178.846191,4184.487305,4263.974121,4198.333496,4196.282227000001,4199.743652,4225.897461,4182.692383,4198.717772999999,4194.743652,3974.743652,4203.205078
4183.333496,4170.897461,4173.461426,4184.230957,4263.077147999999,4200.384765999999,4196.794922,4206.794922,4230.128418,4175.384765999999,4202.179688,4193.077147999999,3966.281982,4205.769043
4186.922852000001,4178.333496,4176.282227000001,4184.358886999999,4263.077147999999,4201.922852000001,4200.769043,4209.102539,4231.794922,4179.871582,4209.230957,4198.846191,3951.281982,4209.615234000001
4190.769043,4185.512695,4182.179688,4183.974121,4263.974121,4203.974121,4204.615234000001,4196.282227000001,4218.846191,4181.538574,4223.461426,4202.820313,3966.1538090000004,4214.615234000001
4192.307617,4183.974121,4180.0,4184.358886999999,4263.717772999999,4203.589844,4204.102539,4197.179688,4216.025879,4172.436035,4233.589844,4202.05127,4001.794922,4219.743652
4189.358886999999,4181.025879,4175.897461,4184.358886999999,4261.922852000001,4200.641113000001,4202.05127,4205.769043,4222.179688,4169.230957,4231.282227000001,4202.436035,4028.205078,4218.461426
4186.153809,4182.307617,4176.666504,4183.717772999999,4258.461426,4195.769043,4200.256348,4202.820313,4217.436035,4174.102539,4227.563965,4201.153809,4031.538574,4214.102539
4189.230957,4185.897461,4176.410156,4184.743652,4257.05127,4195.769043,4198.461426,4202.307617,4221.410156,4170.769043,4232.307617,4199.102539,4003.076904,4214.487305
4189.102539,4182.436035,4170.0,4184.871582,4258.846191,4196.282227000001,4199.358886999999,4205.897461,4231.282227000001,4159.743652,4233.717772999999,4200.897461,3998.5898439999996,4216.282227000001
4182.820313,4175.0,4167.692383,4184.358886999999,4261.794922,4192.692383,4199.358886999999,4201.538574,4223.461426,4160.128418,4227.563965,4198.461426,4030.897461,4215.641113000001
4179.102539,4173.205078,4169.615234000001,4184.487305,4260.128418,4193.333496,4198.846191,4206.410156,4217.820313,4163.205078,4226.153809,4191.025879,3994.358887,4214.615234000001
4181.39209,4173.205078,4170.512695,4184.890136999999,4258.772949,4194.157715,4200.32959,4206.556640999999,4220.476074,4165.348145,4230.256348,4194.414063,4005.915771,4216.703125
4183.681152,4173.205078,4171.410156,4185.292969,4257.41748,4194.981445,4201.812988000001,4206.703125,4223.131836,4167.490723,4234.358886999999,4197.802246,4017.4724119999996,4218.791015999999
4185.970703,4173.205078,4172.307617,4185.695801,4256.0625,4195.805664,4203.296875,4206.849609000001,4225.787598,4169.633789,4238.461426,4201.19043,4029.029297,4220.878906
4188.260254,4173.205078,4173.205078,4186.099121,4254.707031,4196.629883,4204.780272999999,4206.996094,4228.443359000001,4171.776367,4242.563965,4204.578613000001,4040.586182,4222.966797
4190.549316,4173.205078,4174.102539,4186.501953,4253.351563,4197.454102000001,4206.263672,4207.143066,4231.099121,4173.919434,4246.666504,4207.966797,4052.142822,4225.055176
4192.838867,4173.205078,4175.0,4186.904785,4251.996094,4198.27832,4207.74707,4207.289551,4233.754395,4176.0625,4250.769043,4211.355469,4063.699707,4227.143066
4195.128418,4173.205078,4175.897461,4187.307617,4250.641113000001,4199.102539,4209.230957,4207.436035,4236.410156,4178.205078,4254.871582,4214.743652,4075.256348,4229.230957
4185.512695,4166.025879,4174.743652,4183.077147999999,4247.563965,4197.307617,4211.666504,4213.846191,4238.974121,4182.05127,4255.256348,4215.769043,4096.025879,4233.461426
4191.282227000001,4166.794922,4178.717772999999,4180.769043,4252.94873,4201.410156,4206.538574,4215.512695,4246.410156,4185.128418,4248.077147999999,4218.077147999999,4289.615234000001,4232.563965
4200.384765999999,4169.743652,4181.282227000001,4183.333496,4261.410156,4207.692383,4207.05127,4220.384765999999,4249.743652,4187.307617,4245.769043,4216.922852000001,4354.871582,4232.563965
4200.512695,4169.871582,4182.05127,4184.871582,4263.846191,4207.05127,4211.538574,4223.333496,4248.717772999999,4198.205078,4256.410156,4225.0,4273.077147999999,4242.436035
4202.05127,4171.666504,4188.589844,4185.512695,4264.102539,4203.461426,4214.358886999999,4225.256348,4254.743652,4207.94873,4264.743652,4237.692383,4272.436035,4251.794922
4206.025879,4175.0,4192.820313,4188.589844,4261.666504,4200.641113000001,4214.871582,4242.436035,4265.769043,4205.128418,4258.974121,4238.589844,4315.384765999999,4250.384765999999
4203.717772999999,4171.410156,4184.487305,4186.922852000001,4253.589844,4197.94873,4207.563965,4237.307617,4257.179688,4194.487305,4245.128418,4230.897461,4296.538574,4241.410156
4198.589844,4168.974121,4176.922852000001,4181.153809,4252.820313,4202.94873,4197.94873,4189.230957,4227.05127,4183.333496,4232.94873,4221.282227000001,4281.025879,4234.102539
4199.358886999999,4176.538574,4182.05127,4184.871582,4261.794922,4215.128418,4206.282227000001,4173.077147999999,4219.615234000001,4179.871582,4229.230957,4217.563965,4283.589844,4232.05127
4203.974121,4181.153809,4189.487305,4190.641113000001,4262.436035,4217.820313,4220.384765999999,4214.871582,4243.077147999999,4186.538574,4232.820313,4221.025879,4290.512695,4235.256348
4203.846191,4173.974121,4185.897461,4185.897461,4256.666504,4212.820313,4217.05127,4232.94873,4249.230957,4183.461426,4228.974121,4218.461426,4328.205078,4236.025879
4199.487305,4168.974121,4177.820313,4181.922852000001,4258.589844,4214.358886999999,4210.641113000001,4212.820313,4240.769043,4177.692383,4224.102539,4212.820313,4344.487305,4231.794922
4199.743652,4171.666504,4175.897461,4185.128418,4263.461426,4216.153809,4213.846191,4203.205078,4239.743652,4184.743652,4228.333496,4217.820313,4324.743652,4229.743652
4205.769043,4172.94873,4178.846191,4183.846191,4261.025879,4212.563965,4217.563965,4216.538574,4243.205078,4180.769043,4221.922852000001,4222.307617,4315.128418,4233.333496
4211.282227000001,4170.897461,4181.666504,4180.256348,4255.0,4211.794922,4216.794922,4234.871582,4250.769043,4169.871582,4215.512695,4220.512695,4314.358886999999,4237.94873
4215.384765999999,4173.333496,4184.487305,4183.205078,4257.179688,4216.025879,4212.563965,4222.179688,4247.436035,4176.666504,4226.282227000001,4220.256348,4293.205078,4241.538574
4217.692383,4175.128418,4186.282227000001,4187.179688,4263.589844,4211.538574,4203.974121,4192.94873,4231.153809,4183.461426,4223.974121,4218.717772999999,4278.205078,4246.153809
4217.307617,4171.666504,4183.461426,4183.589844,4261.794922,4200.897461,4199.230957,4200.256348,4230.641113000001,4170.128418,4216.282227000001,4216.282227000001,4288.846191,4249.615234000001
4216.282227000001,4174.615234000001,4185.512695,4184.230957,4260.769043,4205.0,4203.077147999999,4226.282227000001,4247.820313,4165.512695,4232.436035,4218.846191,4297.692383,4255.256348
4219.230957,4187.05127,4193.846191,4195.512695,4267.563965,4217.179688,4204.871582,4218.974121,4248.717772999999,4176.666504,4237.692383,4221.922852000001,4285.512695,4259.615234000001
4218.205078,4187.692383,4190.897461,4197.05127,4269.230957,4218.077147999999,4201.025879,4199.230957,4233.461426,4171.538574,4218.461426,4219.102539,4261.025879,4252.436035
4206.922852000001,4179.615234000001,4180.641113000001,4186.025879,4265.897461,4216.922852000001,4201.410156,4201.410156,4228.461426,4158.077147999999,4210.769043,4212.94873,4244.743652,4242.563965
4200.641113000001,4182.94873,4182.05127,4184.487305,4266.282227000001,4216.666504,4201.922852000001,4201.794922,4229.743652,4161.025879,4217.307617,4212.563965,4232.436035,4245.769043
4202.179688,4186.538574,4185.0,4186.794922,4263.846191,4204.615234000001,4200.769043,4204.358886999999,4232.436035,4168.205078,4222.94873,4215.128418,4223.846191,4251.025879
4204.230957,4181.538574,4181.922852000001,4184.102539,4259.358886999999,4195.512695,4207.307617,4222.563965,4239.487305,4169.487305,4229.487305,4216.794922,4235.0,4245.897461
