EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
4239.102539,4205.641113000001,4213.589844,4218.589844,4203.077147999999,4213.205078,4228.974121,4201.025879,4208.077147999999,4208.846191,4205.512695,4184.230957,4179.871582,4206.153809
4235.0,4197.563965,4209.230957,4215.641113000001,4201.538574,4205.384765999999,4219.743652,4192.94873,4200.128418,4204.743652,4201.538574,4180.128418,4176.153809,4197.436035
4226.794922,4183.974121,4195.256348,4204.871582,4190.769043,4191.538574,4210.0,4204.743652,4188.974121,4179.871582,4185.512695,4167.05127,4153.589844,4183.077147999999
4225.384765999999,4186.025879,4196.282227000001,4203.974121,4189.743652,4202.692383,4215.897461,4207.820313,4193.717772999999,4177.179688,4181.410156,4162.563965,4150.384765999999,4181.794922
4227.820313,4198.077147999999,4206.153809,4213.205078,4198.333496,4212.05127,4219.743652,4190.512695,4197.05127,4191.153809,4188.205078,4170.256348,4166.153809,4188.461426
4232.436035,4208.333496,4207.94873,4221.538574,4203.205078,4204.743652,4213.589844,4185.641113000001,4191.538574,4195.512695,4194.102539,4178.974121,4172.820313,4195.384765999999
4237.820313,4213.589844,4207.820313,4226.153809,4207.179688,4196.922852000001,4208.974121,4198.589844,4194.102539,4197.307617,4198.333496,4181.794922,4173.333496,4204.230957
4234.230957,4208.846191,4207.94873,4223.077147999999,4205.897461,4189.487305,4201.794922,4204.230957,4198.717772999999,4198.077147999999,4199.615234000001,4183.461426,4173.461426,4207.563965
4227.05127,4201.666504,4204.230957,4215.384765999999,4200.128418,4183.205078,4190.384765999999,4197.820313,4193.461426,4192.307617,4200.384765999999,4185.0,4171.282227000001,4203.333496
4229.358886999999,4204.230957,4206.538574,4216.410156,4205.384765999999,4195.512695,4201.922852000001,4197.563965,4191.025879,4196.153809,4205.512695,4187.05127,4175.769043,4206.666504
4234.102539,4208.846191,4210.897461,4223.717772999999,4215.641113000001,4209.102539,4218.461426,4202.94873,4197.94873,4204.743652,4208.333496,4187.563965,4181.025879,4213.589844
4230.128418,4203.205078,4202.05127,4219.230957,4210.128418,4199.615234000001,4211.153809,4202.436035,4200.256348,4199.743652,4201.538574,4178.461426,4172.94873,4208.846191
4223.461426,4196.153809,4195.256348,4207.179688,4196.794922,4192.94873,4202.05127,4199.615234000001,4194.871582,4193.333496,4195.769043,4169.871582,4165.384765999999,4197.820313
4220.769043,4196.153809,4199.743652,4202.820313,4190.128418,4203.717772999999,4203.974121,4198.974121,4189.615234000001,4193.461426,4198.077147999999,4173.846191,4168.333496,4195.256348
4216.282227000001,4193.846191,4198.205078,4202.436035,4192.94873,4207.94873,4207.05127,4198.846191,4189.743652,4191.025879,4200.384765999999,4176.025879,4168.461426,4198.974121
4210.641113000001,4190.641113000001,4192.692383,4200.512695,4197.307617,4204.871582,4211.025879,4196.922852000001,4193.717772999999,4191.410156,4200.641113000001,4171.025879,4163.461426,4197.692383
4209.871582,4191.666504,4196.025879,4199.743652,4193.461426,4206.794922,4213.461426,4202.179688,4196.922852000001,4194.743652,4201.538574,4171.666504,4162.820313,4194.743652
4212.05127,4191.922852000001,4198.461426,4197.692383,4187.436035,4205.0,4213.205078,4203.717772999999,4194.743652,4189.102539,4198.205078,4172.179688,4161.153809,4193.461426
4211.538574,4186.282227000001,4192.820313,4195.256348,4185.769043,4201.025879,4217.820313,4195.256348,4190.512695,4181.153809,4193.205078,4165.512695,4159.358886999999,4189.230957
4206.794922,4180.897461,4189.230957,4194.871582,4187.563965,4202.94873,4222.179688,4194.615234000001,4190.769043,4186.025879,4194.871582,4160.128418,4161.410156,4181.922852000001
4203.846191,4183.077147999999,4190.384765999999,4193.846191,4188.333496,4202.307617,4217.05127,4201.153809,4195.128418,4194.615234000001,4198.077147999999,4162.692383,4161.153809,4180.384765999999
4210.512695,4188.717772999999,4197.692383,4199.102539,4193.461426,4206.410156,4217.05127,4207.563965,4200.769043,4200.769043,4201.538574,4174.487305,4164.230957,4190.897461
4215.0,4189.615234000001,4203.846191,4206.922852000001,4195.384765999999,4217.307617,4226.666504,4211.153809,4201.794922,4203.333496,4202.94873,4179.487305,4168.717772999999,4199.102539
4211.666504,4186.282227000001,4196.794922,4199.487305,4186.538574,4213.077147999999,4226.666504,4205.897461,4193.077147999999,4192.692383,4194.615234000001,4168.846191,4161.025879,4193.846191
4213.461426,4187.307617,4189.743652,4192.179688,4189.743652,4205.0,4212.307617,4201.666504,4188.846191,4182.436035,4189.487305,4166.282227000001,4155.384765999999,4192.692383
4218.461426,4186.794922,4192.307617,4197.820313,4190.0,4212.436035,4207.307617,4201.666504,4187.179688,4180.641113000001,4190.0,4170.641113000001,4159.102539,4197.179688
4222.563965,4182.820313,4191.922852000001,4198.077147999999,4167.94873,4212.307617,4212.05127,4197.820313,4180.641113000001,4174.102539,4184.743652,4167.05127,4158.077147999999,4196.666504
4233.205078,4186.538574,4191.794922,4195.128418,4166.153809,4200.641113000001,4211.025879,4202.179688,4187.05127,4172.94873,4185.769043,4171.666504,4157.179688,4203.077147999999
4242.692383,4188.461426,4196.153809,4197.820313,4180.512695,4198.846191,4210.384765999999,4208.077147999999,4195.384765999999,4178.974121,4189.487305,4177.820313,4157.692383,4209.487305
4241.153809,4186.410156,4192.94873,4199.230957,4172.436035,4210.769043,4217.563965,4201.794922,4188.717772999999,4177.820313,4182.94873,4171.538574,4158.077147999999,4203.974121
4240.0,4190.769043,4187.94873,4199.487305,4165.0,4217.179688,4215.641113000001,4196.922852000001,4186.794922,4180.641113000001,4181.025879,4171.922852000001,4163.461426,4201.922852000001
4247.820313,4196.538574,4191.153809,4201.922852000001,4170.769043,4205.128418,4199.743652,4201.794922,4192.820313,4188.205078,4182.436035,4177.692383,4162.692383,4208.589844
4256.794922,4200.384765999999,4194.871582,4207.94873,4181.666504,4198.077147999999,4190.897461,4202.436035,4193.077147999999,4189.358886999999,4179.615234000001,4179.230957,4158.461426,4213.077147999999
4253.205078,4196.153809,4191.153809,4204.615234000001,4192.820313,4205.0,4198.333496,4196.282227000001,4186.153809,4181.538574,4178.333496,4180.128418,4158.077147999999,4209.615234000001
4242.563965,4188.333496,4187.179688,4193.333496,4185.769043,4205.897461,4212.436035,4201.025879,4187.563965,4179.230957,4183.333496,4181.794922,4160.769043,4206.025879
