EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
4175.641113000001,4009.8718259999996,4187.563965,4205.897461,4186.666504,4207.436035,4198.205078,4143.205078,3915.897461,4204.743652,4189.102539,4208.077147999999,4189.230957,4191.410156
4188.333496,4025.897461,4192.94873,4206.538574,4182.692383,4201.153809,4183.461426,4159.871582,3923.974365,4204.743652,4194.102539,4208.077147999999,4195.0,4198.589844
4196.538574,4042.820557,4203.589844,4214.358886999999,4186.025879,4197.563965,4198.461426,4167.820313,3938.205078,4214.487305,4205.128418,4215.512695,4206.666504,4206.794922
4191.538574,4038.3332520000004,4198.717772999999,4216.922852000001,4185.512695,4196.282227000001,4206.666504,4158.333496,3936.281982,4220.0,4200.512695,4217.307617,4207.307617,4202.820313
4186.410156,4028.461426,4189.487305,4210.641113000001,4181.794922,4195.897461,4188.717772999999,4149.102539,3929.358887,4210.641113000001,4191.025879,4213.974121,4198.717772999999,4197.692383
4182.307617,4029.358887,4191.666504,4202.179688,4179.358886999999,4195.641113000001,4183.717772999999,4152.563965,3931.538574,4203.846191,4192.692383,4215.128418,4194.230957,4198.589844
4182.179688,4036.6667479999996,4199.871582,4204.102539,4177.692383,4195.0,4190.641113000001,4156.666504,3931.794922,4205.897461,4195.384765999999,4221.025879,4197.307617,4202.692383
4190.384765999999,4042.4357909999994,4206.410156,4215.384765999999,4181.282227000001,4195.512695,4188.205078,4155.256348,3931.025635,4207.05127,4194.230957,4224.230957,4202.179688,4208.846191
4196.538574,4041.923096,4207.563965,4220.384765999999,4183.846191,4199.871582,4186.922852000001,4157.820313,3934.2307130000004,4202.692383,4195.256348,4223.461426,4199.487305,4214.230957
4196.410156,4040.256348,4201.666504,4219.102539,4181.666504,4200.256348,4189.358886999999,4157.05127,3929.615479,4196.538574,4195.256348,4220.256348,4198.333496,4216.794922
4197.692383,4037.5642090000006,4196.153809,4219.743652,4178.589844,4196.538574,4191.153809,4139.102539,3920.256348,4194.871582,4193.333496,4219.230957,4202.307617,4217.692383
4196.538574,4032.5642090000006,4196.153809,4217.179688,4178.461426,4196.410156,4191.025879,4128.461426,3917.179443,4195.641113000001,4191.153809,4217.179688,4197.307617,4215.769043
4191.666504,4031.1538090000004,4194.743652,4214.743652,4177.692383,4195.641113000001,4188.333496,4141.666504,3919.358887,4195.512695,4191.282227000001,4215.256348,4190.897461,4215.384765999999
